run_dir,best_objective,final_iteration,first_success_iteration
output_20250928-155937,3.2797039946552506,200,
output_20250928-160127,1.3452963268137208,200,
output_20250928-160256,2.3783312206874965,200,
output_20250928-160429,1.4674099988138392,200,
output_20250928-160557,2.2155239737494985,200,
output_20250928-160739,2.2125237227233616,200,
output_20250928-160915,0.23301625722375308,200,
output_20250928-161050,0.40854009083152976,200,
output_20250928-161221,1.732246700042705,200,
output_20250928-161355,2.368763051690483,200,
output_20250928-161536,0.9671592474408404,200,
output_20250928-161723,2.051277078629426,200,
output_20250928-161858,1.0418186607991093,200,
output_20250928-162038,3.0744378210858376,200,
output_20250928-162202,2.113465222509515,200,
output_20250928-162336,1.1928282238439896,200,
output_20250928-162508,0.24629767245499012,200,
output_20250928-162640,1.7244268290490123,200,
output_20250928-162810,1.2399740849652479,200,
output_20250928-162947,0.24934620476966218,200,
output_20250928-163120,2.0210894086425673,200,
output_20250928-163253,1.6751260749094254,200,
output_20250928-163430,0.32421014003318804,200,
output_20250928-163608,0.7417110094687449,200,
output_20250928-163738,2.6462695968662406,200,
output_20250928-163908,1.0656996813986521,200,
output_20250928-164042,1.393386845705955,200,
output_20250928-164225,2.7223403537107633,200,
output_20250928-164404,1.2056848512767648,200,
output_20250928-164537,1.8039596634807187,200,
output_20250928-164707,1.4053424903765621,200,
output_20250928-164857,2.121160470755115,200,
output_20250928-165034,2.7154109127210444,200,
output_20250928-165222,0.9194720010094639,200,
output_20250928-165352,3.0140844495807753,200,
output_20250928-165521,1.676812402854353,200,
output_20250928-165649,2.1179833381962507,200,
output_20250928-165817,1.319664999578937,200,
output_20250928-165947,1.7261798937927506,200,
output_20250928-170116,1.0147420680401606,200,
output_20250928-170258,0.2125690023633351,200,
output_20250928-170432,2.0653797202378326,200,
output_20250928-170604,1.1844637696031275,200,
output_20250928-170736,2.224612475036715,200,
output_20250928-170909,0.648610525392812,200,
output_20250928-171050,1.2256841983679583,200,
output_20250928-171229,2.221747436710143,200,
output_20250928-171405,3.0668679368963656,200,
output_20250928-171541,0.5997854382499566,200,
output_20250928-171712,0.45845183746703855,200,
output_20250928-171841,0.5036668356205145,200,
output_20250928-172017,1.7432709279768095,200,
output_20250928-172152,2.3628148106176856,200,
output_20250928-172318,1.2697412929951466,200,
output_20250928-172453,0.13445327932267803,200,
output_20250928-172632,1.0603516891367701,200,
output_20250928-172802,0.3017831293116733,200,
output_20250928-172933,1.8042781402142976,200,
output_20250928-173110,2.0965524432854505,200,
output_20250928-173244,0.3017788721608139,200,
output_20250928-173411,1.3191892152001903,200,
output_20250928-173545,2.544541510573485,200,
output_20250928-173707,2.0521504408851325,200,
output_20250928-173837,2.716455138023886,200,
output_20250928-173959,1.2192932009298016,200,
output_20250928-174128,4.658085092231467,200,
output_20250928-174257,0.4153109337091867,200,
output_20250928-174422,1.8803381432651993,200,
output_20250928-174607,2.603485281054937,200,
output_20250928-174737,2.1912569461002858,200,
output_20250928-174858,2.185223132844808,200,
output_20250928-175041,0.7854865656935002,200,
output_20250928-175220,1.2324681100234263,200,
output_20250928-175359,1.9105573409666055,200,
output_20250928-175537,0.5348531093929378,200,
output_20250928-175712,3.0099242839521563,200,
output_20250928-175852,0.25924857778897037,200,
output_20250928-180023,1.7372397490518918,200,
output_20250928-180154,2.671296440643822,200,
output_20250928-180331,0.355932617649803,200,
output_20250928-180458,2.0756577616324603,200,
output_20250928-180636,1.9614203986651408,200,
output_20250928-180809,1.388882669419925,200,
output_20250928-180946,1.6939459950813363,200,
output_20250928-181120,1.1209794736830792,200,
output_20250928-181257,2.269865090680263,200,
output_20250928-181427,1.9563551427238868,200,
output_20250928-181606,0.577642852132144,200,
output_20250928-181743,2.389627499712621,200,
output_20250928-181910,2.7007002141677643,200,
output_20250928-182055,1.3370688944270204,200,
output_20250928-182234,1.3089760703327333,200,
output_20250928-182404,1.6979267372208189,200,
output_20250928-182534,2.07579376940587,200,
output_20250928-182704,1.696466176212955,200,
output_20250928-182848,1.428148128293675,200,
output_20250928-183028,1.5205871827126072,200,
output_20250928-183156,1.166491605257527,200,
output_20250928-183326,0.30165312625512586,200,
output_20250928-183500,1.9638197497222944,200,
