iteration,candidate_index,objective,phi_n,u_avg_n,ar_n,lt_0_n,lt_1_n,eps_1_n,a_1_n,phi,u_avg,ar,lt_0,lt_1,eps_1,a_1
85,0,-0.44833238231036987,0.6677320296927787,0.001445525149056329,0.9969696519897973,0.3204272515453268,0.32591159054645735,0.11372844365963437,0.6566229493695972,0.7006392178156673,0.502746497783207,4.9881816427602095,0.008204272515453267,0.04629557952732287,0.46255064401279894,662.6491797478388
85,1,-0.43241178876617536,0.6676942668448378,0.0398408959108174,0.9969696519897973,0.5625471869833184,0.3251513751870043,0.15545505494117368,0.6243453065476211,0.7006165601069028,0.575697702230553,4.9881816427602095,0.010625471869833182,0.04625756875935022,0.4855002802176455,649.7381226190485
85,2,-0.44760753172144013,0.6676472201035472,0.0014777325003049548,0.9957174758476248,0.48675996500765595,0.33964734548468883,0.03702683322993881,0.8172954702566813,0.7005883320621283,0.5028076917505794,4.983298155805737,0.00986759965007656,0.04698236727423444,0.42036475827646635,726.9181881026725
85,3,-0.4480101609736261,0.667510670600178,0.001478269286496399,0.9957821507444291,0.4645342617739633,0.32185535247048064,0.13794701323376934,0.7209138343792133,0.7005064023601069,0.5028087116443432,4.983550387903273,0.009645342617739631,0.04609276762352403,0.47587085727857314,688.3655337516853
85,4,-0.44762510945215567,0.6676064981917809,0.001482426336732491,0.9959939844442804,0.4828498993555903,0.32213586773415714,0.24084878794414588,0.7110380647277923,0.7005638989150685,0.5028166100397917,4.984376539332693,0.009828498993555902,0.04610679338670785,0.5324668333692802,684.415225891117
85,5,-0.4297332445477878,0.6675800000300832,0.0014694008617079362,0.878141275303953,0.5101208936245331,0.32385001766459476,0.12372046523842606,0.6709684688244268,0.70054800001805,0.5027918616372451,4.524750973685417,0.01010120893624533,0.04619250088322974,0.46804625588113435,668.3873875297708
85,6,0.0,0.6589280749598538,0.07170820015220454,1.1369405002571407,0.46185060053081783,0.27540575740954343,0.24884246453330405,0.68999417330183,0.6953568449759123,0.6362455802891887,5.534067951002848,0.009618506005308178,0.04377028787047717,0.5368633554933172,675.997669320732
85,7,-0.44831047481732206,0.6676942668448378,0.0014719392817431581,0.9969696519897973,0.5625471869833184,0.3251513751870043,0.11575893398205706,0.6243453065476211,0.7006165601069028,0.502796684635312,4.9881816427602095,0.010625471869833182,0.04625756875935022,0.4636674136901314,649.7381226190485
85,8,-0.44812856694749076,0.6676064981917809,0.001482426336732491,0.9960871289701079,0.4828498993555903,0.3216613235123097,0.0931205708982342,0.7216269469290489,0.7005638989150685,0.5028166100397917,4.984739802983421,0.009828498993555902,0.046083066175615486,0.45121631399402884,688.6507787716196
85,9,-0.4480753819473916,0.6677123327717713,0.0014844352614286486,0.9967584317936364,0.39469429670314254,0.3220635969828245,0.15325741338603235,0.7328337887973149,0.7006273996630629,0.5028204269967145,4.987357883995182,0.008946942967031425,0.046103179849141224,0.4842915773623178,693.133515518926
85,10,-0.44803783875487446,0.6676032357912074,0.0014731697541340342,0.9961029080506664,0.44872336890833514,0.32447004518526407,0.14824445516617007,0.7360765818289949,0.7005619414747245,0.5027990225328547,4.984801341397599,0.00948723368908335,0.04622350225926321,0.4815344503413935,694.430632731598
85,11,-0.44814733684709696,0.6676653268307957,0.001491357220455148,0.9961239401219033,0.4892265124710813,0.32408301741089135,0.10153942502327842,0.5904594830125198,0.7005991960984774,0.5028335787188648,4.984883366475422,0.009892265124710812,0.046204150870544566,0.45584668376280313,636.183793205008
85,12,0.0,0.6676626362441973,0.0014881087967641834,0.9959069202508541,0.49037666294012955,0.3240354845704718,-0.00453733952997841,0.45232136643195436,0.7005975817465184,0.502827406713852,4.984036988978332,0.009903766629401295,0.04620177422852359,0.3975044632585119,580.9285465727818
85,13,-0.4478516483728235,0.6676942668448378,0.0014727930571616717,0.9969696519897973,0.5625471869833184,0.3251513751870043,0.2279794434791939,0.715275489911084,0.7006165601069028,0.5027983068086072,4.9881816427602095,0.010625471869833182,0.04625756875935022,0.5253886939135567,686.1101959644336
85,14,-0.44764488209348036,0.6675959090209228,0.0014724255298282302,0.9956468763624393,0.47628827814549113,0.3243040581980211,0.229411595153575,0.6269237397992032,0.7005575454125537,0.5027976085066737,4.983022817813513,0.009762882781454912,0.046215202909901054,0.5261763773344663,650.7694959196813
85,15,0.0,0.6429137897271637,0.0014721922054499507,1.0275971377606208,0.5243167190233429,0.17792169573998634,0.13617027433496623,0.5390553991112019,0.6857482738362983,0.5027971651903549,5.107628837266422,0.010243167190233427,0.03889608478699932,0.4748936508842314,615.6221596444808
85,16,0.0,0.6445498913339833,0.0014530994160530052,1.0023582856973812,0.5703231094359541,0.2953112710863691,0.11471331556015518,0.7331685264335767,0.68672993480039,0.5027608888905007,5.0091973142197865,0.01070323109435954,0.044765563554318454,0.4630923235580854,693.2674105734307
85,17,-0.44280664075895054,0.7324073847386844,0.001445525149056329,0.9969696519897973,0.3204272515453268,0.32591159054645735,0.23201313364701764,0.6571941865564377,0.7394444308432107,0.502746497783207,4.9881816427602095,0.008204272515453267,0.04629557952732287,0.5276072235058598,662.8776746225751
85,18,-0.44746319682856456,0.6674269517920673,0.0014552583609573704,0.9956836562832412,0.48612848090997385,0.37802469664997285,0.10408571562431124,0.7332336733166558,0.7004561710752404,0.502764990885819,4.983166259504641,0.009861284809099738,0.04890123483249864,0.4572471435933712,693.2934693266623
85,19,-0.44817963630607627,0.6677320296927787,0.0014608352164688335,0.9969327436554787,0.37766732830537664,0.32185831443834445,0.13567733453506906,0.7675888704820433,0.7006392178156673,0.5027755869112908,4.988037700256367,0.008776673283053767,0.04609291572191722,0.474622533994288,707.0355481928173
85,20,-0.4480171261595292,0.6674713771318679,0.0014631105556842466,0.9959964879676269,0.4292648265456207,0.3229484826700013,0.14853522896287244,0.7892190916087847,0.7004828262791207,0.5027799100558,4.9843863030737445,0.009292648265456206,0.046147424133500065,0.48169437592957987,715.6876366435139
85,21,-0.4479738014637303,0.6676503057139932,0.0014455591079930107,0.9958428134091913,0.3204272515453268,0.3246554653295166,0.15553604135410531,0.6566229493695972,0.700590183428396,0.5027465623051868,4.983786972295846,0.008204272515453267,0.04623277326647583,0.48554482274475796,662.6491797478388
85,22,-0.44757454750677433,0.6677200908628126,0.001473245346310062,0.9967737149430452,0.47628827814549113,0.3259097673686635,0.2998245069562409,0.6656884047761201,0.7006320545176876,0.5027991661579891,4.987417488277877,0.009762882781454912,0.046295488368433176,0.5649034788259325,666.275361910448
85,23,-0.4479983012985002,0.6675023109607093,0.0014526218088157803,0.9959023570621443,0.48068379603018613,0.31238765079502606,0.12244634704241325,0.8046933012003058,0.7005013865764256,0.5027599814367499,4.9840191925423625,0.009806837960301861,0.0456193825397513,0.46734549087332733,721.8773204801223
85,24,-0.447916785081251,0.6676103933099291,0.001476933896303153,0.9956444439371963,0.4931629692915915,0.3156119884266463,0.13650687547973608,0.7147073300548726,0.7005662359859575,0.502806174402976,4.983013331355066,0.009931629692915913,0.045780599421332314,0.47507878151385485,685.882932021949
85,25,-0.44484413282290636,0.6297876570017424,0.0014741494956475496,0.9965519311814435,0.5593299063247342,0.3251513751870043,0.11175434713552301,0.6592695409028497,0.6778725942010455,0.5028008840417303,4.98655253160763,0.010593299063247342,0.04625756875935022,0.4614648909245377,663.7078163611399
85,26,0.0,0.6242785746784949,0.0014720372800456933,1.0500821712219734,0.48527608951375334,0.31889561572358205,0.1153829964366806,0.6523561024539386,0.674567144807097,0.5027968708320868,5.195320467765697,0.009852760895137532,0.0459447807861791,0.46346064804017434,660.9424409815754
85,27,-0.44807760541453,0.6676942668448378,0.0014719392817431581,0.9969696519897973,0.5625471869833184,0.3251513751870043,0.1702069477335518,0.6243453065476211,0.7006165601069028,0.502796684635312,4.9881816427602095,0.010625471869833182,0.04625756875935022,0.4936138212534535,649.7381226190485
85,28,-0.44725785705758436,0.6675959090209228,0.0014732793052467438,0.9956468763624393,0.47628827814549113,0.3243040581980211,0.34163210465071187,0.6656884047761201,0.7005575454125537,0.5027992306799688,4.983022817813513,0.009762882781454912,0.046215202909901054,0.5878976575578916,666.275361910448
85,29,-0.4479956075472078,0.6676471487038322,0.0014777325003049548,0.9957174758476248,0.48675996500765595,0.31888437449604573,0.12873004710231153,0.7771318043785554,0.7005882892222994,0.5028076917505794,4.983298155805737,0.00986759965007656,0.04594421872480228,0.47080152590627133,710.8527217514222
85,30,-0.41526707241569605,0.6676033071909223,0.08554240005619426,0.9960753041272753,0.46657547622804063,0.3206003793681208,0.1535221149643746,0.7992058066150052,0.7005619843145534,0.662530560106769,4.9846936860963735,0.009665754762280406,0.04603001896840604,0.48443716323040603,719.6823226460021
85,31,-0.44824687834621985,0.6676401612762675,0.0014676048666993253,0.9966682367091924,0.33585988862329974,0.3241098585901002,0.10356861317176388,0.6566229493695972,0.7005840967657605,0.5027884492467287,4.98700612316585,0.008358598886232997,0.046205492929505015,0.4569627372444702,662.6491797478388
85,32,-0.44824013653919764,0.6676983666082922,0.0014465227597174155,0.9963885442507129,0.5031780614861002,0.3227925741036971,0.1049434880103467,0.8008699766183969,0.7006190199649753,0.5027483932434631,4.98591532257778,0.010031780614861001,0.04613962870518486,0.4577189184056907,720.3479906473588
85,33,-0.4440384256613248,0.7176493340461526,0.0014504947856642516,0.9960871289701079,0.4828498993555903,0.3220791534883656,0.133152026707124,0.7860012845128669,0.7305896004276916,0.502755940092762,4.984739802983421,0.009828498993555902,0.04610395767441828,0.4732336146889182,714.4005138051468
85,34,-0.4482822276502764,0.6676551397259612,0.001479442663098474,0.9969696519897973,0.3204272515453268,0.32549376057040147,0.12325685003027106,0.7484405814446708,0.7005930838355767,0.5028109410598871,4.9881816427602095,0.008204272515453267,0.04627468802852007,0.4677912675166491,699.3762325778683
85,35,-0.447272828450564,0.6675811200507464,0.0014748045669350956,0.9959595796333083,0.48326366231371837,0.32055832042063354,0.3372888323493035,0.7439930430623389,0.7005486720304479,0.5028021286771767,4.984242360569903,0.009832636623137183,0.04602791602103168,0.5855088577921169,697.5972172249355
85,36,-0.44671841806434587,0.6675286239651484,0.0014749093984344935,0.9956468763624393,0.47952951913744335,0.44378653087303827,0.12526752996018897,0.6656884047761201,0.7005171743790891,0.5028023278570255,4.983022817813513,0.009795295191374433,0.05218932654365191,0.46889714147810396,666.275361910448
85,37,-0.44771047040200024,0.6697691004138562,0.001445525149056329,0.9966427704304063,0.3501759521330053,0.3950574517075819,0.13244192806690366,0.6566229493695972,0.7018614602483138,0.502746497783207,4.9869068046785845,0.008501759521330053,0.049752872585379096,0.472843060436797,662.6491797478388
85,38,-0.44823325071562037,0.667712588564445,0.00145979981068568,0.9967055022835872,0.35018451003422013,0.3250848836299266,0.12442659596758333,0.8128149190284889,0.7006275531386671,0.5027736196403028,4.9871514589059895,0.0085018451003422,0.04625424418149633,0.4684346277821708,725.1259676113955
85,39,-0.43494272030326575,0.5359485077494786,0.0014557854819202886,0.9946463802564323,0.4441021529257776,0.29049088428567804,0.22363933250688495,0.6780583476019588,0.6215691046496872,0.5027659924156486,4.9791208830000855,0.009441021529257776,0.0445245442142839,0.5230016328787868,671.2233390407835
