run_dir,best_objective,final_iteration,first_success_iteration
output_20250928-155936,0.2942022019944249,180,
output_20250928-160127,0.2926395369515983,180,
output_20250928-160257,0.2925831105328529,180,
output_20250928-160428,0.29264668011386796,180,
output_20250928-160557,0.29258696225962244,180,
output_20250928-160740,0.2925938140445483,180,
output_20250928-160916,0.2938920654353583,180,
output_20250928-161051,0.29264020505516275,180,
output_20250928-161222,0.2931374879489617,180,
output_20250928-161355,0.2926101925132667,180,
output_20250928-161537,0.29267004836746024,180,
output_20250928-161723,0.2926609460747007,180,
output_20250928-161859,0.2927129352541929,180,
output_20250928-162038,0.2930055232280184,180,
output_20250928-162203,0.29258542602602916,180,
output_20250928-162337,0.29265788732257275,180,
output_20250928-162509,0.2928400410691445,180,
output_20250928-162640,0.292774046578021,180,
output_20250928-162810,0.2926914407515302,180,
output_20250928-162947,0.29257869572112544,180,
output_20250928-163121,0.29266148669693837,180,
output_20250928-163253,0.29259107965028214,180,
output_20250928-163430,0.29264781928552286,180,
output_20250928-163608,0.29334178402336364,180,
output_20250928-163739,0.2927918958669753,180,
output_20250928-163908,0.29330444231337127,180,
output_20250928-164042,0.2928304806071852,180,
output_20250928-164225,0.29259187995119723,180,
output_20250928-164404,0.2930802287519203,180,
output_20250928-164538,0.29258332090924943,180,
output_20250928-164707,0.2926494554194584,180,
output_20250928-164858,0.2926292095287216,180,
output_20250928-165035,0.2925843197790676,180,
output_20250928-165223,0.29260607139294126,180,
output_20250928-165352,0.2927531200746631,180,
output_20250928-165522,0.2928402790342823,180,
output_20250928-165649,0.29259129890315516,180,
output_20250928-165817,0.29280883166880145,180,
output_20250928-165947,0.29265339893184156,180,
output_20250928-170117,0.2926623543942648,180,
output_20250928-170259,0.29277743774328957,180,
output_20250928-170433,0.29336895913632277,180,
output_20250928-170605,0.29258450353808485,180,
output_20250928-170736,0.29315406341769185,180,
output_20250928-170909,0.2929712149108299,180,
output_20250928-171051,0.29266537540091964,180,
output_20250928-171230,0.2925925132461382,180,
output_20250928-171406,0.2926040413834131,180,
output_20250928-171542,0.2925996949896178,180,
output_20250928-171713,0.2926850818768092,180,
output_20250928-171841,0.2927531485418675,180,
output_20250928-172018,0.2925953760717993,180,
output_20250928-172152,0.2925965592092489,180,
output_20250928-172319,0.2926178061683337,180,
output_20250928-172453,0.2926644296168892,180,
output_20250928-172633,0.2931376703194358,180,
output_20250928-172803,0.2926512419408872,180,
output_20250928-172933,0.29258760573734555,180,
output_20250928-173111,0.2928678085380638,180,
output_20250928-173245,0.2936091050720127,180,
output_20250928-173412,0.2931147408110987,180,
output_20250928-173545,0.29268346160317416,180,
output_20250928-173707,0.2929680566176203,180,
output_20250928-173837,0.29266422282856636,180,
output_20250928-173959,0.29276360773992305,180,
output_20250928-174129,0.2925798644201648,180,
output_20250928-174258,0.2926349515958848,180,
output_20250928-174422,0.29257906056292277,180,
output_20250928-174607,0.29257934651153816,180,
output_20250928-174737,0.2926082132931439,180,
output_20250928-174859,0.29258312459941294,180,
output_20250928-175041,0.2925874838172859,180,
output_20250928-175220,0.29273083911165315,180,
output_20250928-175400,0.29258451533683527,180,
output_20250928-175538,0.29286359768416104,180,
output_20250928-175713,0.29277722133729117,180,
output_20250928-175853,0.2928227842235569,180,
output_20250928-180023,0.2932521795503227,180,
output_20250928-180155,0.2926121838439856,180,
output_20250928-180331,0.29268046479296445,180,
output_20250928-180458,0.29294673737840704,180,
output_20250928-180636,0.29293571360177395,180,
output_20250928-180810,0.29274930661175147,180,
output_20250928-180947,0.29301622222079,180,
output_20250928-181120,0.2925831996566753,180,
output_20250928-181256,0.2939845683684036,180,
output_20250928-181428,0.2925823209351466,180,
output_20250928-181607,0.2927778970670154,180,
output_20250928-181744,0.29257999781508354,180,
output_20250928-181910,0.29308432302037624,180,
output_20250928-182055,0.2929102895066442,180,
output_20250928-182234,0.29262676482044564,180,
output_20250928-182405,0.2930624952894139,180,
output_20250928-182535,0.2925906902566197,180,
output_20250928-182704,0.29388274818763716,180,
output_20250928-182848,0.2927070730885769,180,
output_20250928-183029,0.2930231111798038,180,
output_20250928-183156,0.292763846050373,180,
output_20250928-183327,0.2928789563820481,180,
output_20250928-183500,0.2926230768532622,180,
