iteration,candidate_index,objective,phi_n,u_avg_n,ar_n,lt_0_n,lt_1_n,eps_1_n,a_1_n,phi,u_avg,ar,lt_0,lt_1,eps_1,a_1
17,0,-0.4426908561955427,0.6895816227210325,0.007277714628829565,0.9778525656501325,0.59479707369719,0.46870633652188554,0.5805678842129525,0.18011192970440343,0.7137489736326196,0.5138276577947761,4.913625006035517,0.0109479707369719,0.05343531682609427,0.7193123363171239,472.0447718817614
17,1,-0.4413040644699884,0.6998015126059438,0.014714470243512624,0.9894093380302033,0.5718420250990434,0.4643673979126911,0.7223712878742881,0.1911431325024801,0.7198809075635664,0.527957493462674,4.958696418317793,0.010718420250990433,0.053218369895634554,0.7973042083308584,476.45725300099207
17,2,-0.440610240841357,0.6906480084066884,0.010966888766252087,0.977944993590037,0.4830556659627862,0.4066512500673419,0.5944374688730286,0.3671976000562812,0.714388805044013,0.520837088655879,4.9139854750011445,0.009830556659627862,0.050332562503367095,0.7269406078801657,546.8790400225125
17,3,-0.4400607291800436,0.7008678982915997,0.018403644380935145,0.9895017659701077,0.5237307131067309,0.4533133476339041,0.717299840126324,0.28622378183536196,0.7205207389749599,0.5349669243237768,4.95905688728342,0.010237307131067307,0.0526656673816952,0.7945149120694781,514.4895127341448
17,4,-0.4407771295080237,0.7036906086817496,0.014430933199676565,0.993798089346789,0.5197218282712615,0.40330446174222606,0.7356731188832832,0.3439668098917559,0.7222143652090498,0.5274187730793855,4.975812548452478,0.010197218282712615,0.0501652230871113,0.8046202153858057,537.5867239567024
17,5,0.0,0.6986236078285439,-0.011901292898148154,0.9763704418711638,0.5458757888460436,0.48935754249144475,0.7144296149516371,0.36529333137164355,0.7191741646971264,0.47738754349351853,4.907844723297539,0.010458757888460436,0.05446787712457224,0.7929362882234003,546.1173325486575
17,6,-0.43864023966489024,0.6986236078285439,0.019069769922217948,0.9763704418711638,0.5458757888460436,0.48935754249144475,0.7144296149516371,0.3704667839478111,0.7191741646971264,0.5362325628522141,4.907844723297539,0.010458757888460436,0.05446787712457224,0.7929362882234003,548.1867135791244
17,7,-0.44130249265272464,0.697843879350514,0.017032169084628405,0.993798089346789,0.43018717709394144,0.45491210140738164,0.7291691207253508,0.33298092052710815,0.7187063276103085,0.5323611212607939,4.975812548452478,0.009301871770939413,0.052745605070369087,0.8010430163989429,533.1923682108433
17,8,-0.4387407950311151,0.707826817138467,0.018403644380935145,0.9895017659701077,0.6382630369336653,0.40231231145814744,0.7265839895103956,0.281761183382234,0.7246960902830802,0.5349669243237768,4.95905688728342,0.011382630369336653,0.05011561557290738,0.7996211942307175,512.7044733528936
17,9,-0.43951110286825357,0.7021671383221505,0.021439268221590656,0.9920797036538087,0.6007123022354585,0.4578152439009577,0.7758013708819056,0.2554409607935838,0.7213002829932904,0.5407346096210223,4.969110844249855,0.011007123022354584,0.05289076219504789,0.8266907539850481,502.17638431743353
17,10,-0.4352244181936177,0.7031141790484672,0.02417283773962476,0.9688343315284041,0.692051249613994,0.4543054979179827,0.7356731188832832,0.3066540596461459,0.7218685074290804,0.5459283917052871,4.878453892960776,0.01192051249613994,0.05271527489589914,0.8046202153858057,522.6616238584584
