iteration,candidate_index,objective,phi_n,u_avg_n,ar_n,lt_1_n,a_0_n,phi,u_avg,ar,lt_1,a_0
490,0,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.999998997525878,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577635
490,1,-0.4249580884335316,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989885222169,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996965566652
490,2,-0.42495808841677374,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989662988775,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996898896634
490,3,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.999998997525878,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577635
490,4,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.999998997525878,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577635
490,5,-0.4249580883971819,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989403173735,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.999682095212
490,6,-0.42495808842524135,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989775281741,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996932584522
490,7,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989975258778,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577633
490,8,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989975258778,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577633
490,9,-0.4249580884241374,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989760641873,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996928192563
490,10,-0.25140836583837045,0.5125897142122202,0.5,1.0,0.015,1.0,0.6075538285273321,1.45,5.0,0.00515,1300.0
490,11,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.999998997525878,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577635
490,12,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.999998997525878,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577635
490,13,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.999998997525878,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577635
490,14,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.999998997525878,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577635
490,15,-0.4249580884389773,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989957439904,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.999698723197
490,16,-0.42495808839813526,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989415816369,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.999682474491
490,17,-0.4249580884045647,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.9999989501080048,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996850324014
490,18,-0.42495808844032096,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.999998997525878,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.9996992577635
490,19,-0.3037360567987087,0.7136655126180961,0.5,1.0,0.015,1.0,0.7281993075708577,1.45,5.0,0.00515,1300.0
490,20,-0.42495808842232835,0.6077811942485367,0.015883915958352417,0.9999186263058724,0.6210030890781983,0.999998973665133,0.6646687165491221,0.5301794403208696,4.999682642592902,0.011210030890781982,1299.99969209954
