run_dir,best_objective,final_iteration,first_success_iteration
output_20250926-071938,0.030942979676459315,219,
output_20250926-072104,0.015539199437429208,219,
output_20250926-072226,0.003656383545429076,219,
output_20250926-072352,0.25078561435366553,219,
output_20250926-072515,0.035844159986824,219,
output_20250926-072645,0.08786165283323744,219,
output_20250926-072813,0.0019114528928173558,219,
output_20250926-072944,0.005079958646551974,219,
output_20250926-073107,0.008228538177814215,219,
output_20250926-073227,0.012354432388092418,219,
output_20250926-073409,0.0019820653956934553,219,
output_20250926-073531,0.027680519932230307,219,
output_20250926-073653,0.02688303907032108,219,
output_20250926-073809,0.0016900116591381797,219,
output_20250926-073931,0.0395176960962591,219,
output_20250926-074050,0.013843264132150201,219,
output_20250926-074211,0.017859059171181024,219,
output_20250926-074338,0.013442718393339992,219,
output_20250926-074500,0.039510628404786696,219,
output_20250926-074628,0.0007597897252449304,219,
output_20250926-074754,0.003864427968233497,219,
output_20250926-074917,0.01489980039247718,219,
output_20250926-075039,0.007453655233457868,219,
output_20250926-075159,0.008345113517537195,219,
output_20250926-075319,0.013606649806090387,219,
output_20250926-075459,0.07684985036229175,219,
output_20250926-075632,0.0018016148793285058,219,
output_20250926-075757,0.1456843556509586,219,
output_20250926-075931,0.08984759749213989,219,
output_20250926-080058,0.0041390378972246955,219,
output_20250926-080227,0.01634153624350787,219,
output_20250926-080351,0.004173816391143115,219,
output_20250926-080511,0.01578106740657026,219,
output_20250926-080633,0.011543251321053605,219,
output_20250926-080803,0.0223869713456315,219,
output_20250926-080923,0.0068275502119794496,219,
output_20250926-081045,0.025189758609847512,219,
output_20250926-081207,0.007772612593279438,219,
output_20250926-081325,0.031139475853374066,219,
output_20250926-081446,0.034338049631694956,219,
output_20250926-081608,0.006539632918310945,219,
output_20250926-081723,0.011660339393956831,219,
output_20250926-081841,0.009388481711386287,219,
output_20250926-082000,0.006920082422019913,219,
output_20250926-082132,0.002975157019451391,219,
output_20250926-082253,0.17118781806540906,219,
output_20250926-082408,0.0017760076389740087,219,
output_20250926-082530,0.06080195215893791,219,
output_20250926-082656,0.0013171130967575273,219,
output_20250926-082817,0.010902301930100888,219,
output_20250926-082948,0.011792191250008743,219,
output_20250926-083108,0.0899693616329329,219,
output_20250926-083233,0.011802421507762006,219,
output_20250926-083356,0.005973039426324878,219,
output_20250926-083520,0.16666205634274212,219,
output_20250926-083644,0.002493620259896745,219,
output_20250926-083801,0.001674057197306178,219,
output_20250926-083918,0.0740313455369831,219,
output_20250926-084042,0.013219119454222827,219,
output_20250926-084210,0.03563213329429804,219,
output_20250926-084333,0.011818907402485035,219,
output_20250926-084457,0.004346317678309841,219,
output_20250926-084616,0.02865413931395211,219,
output_20250926-084740,0.011367445776850782,219,
output_20250926-084928,0.002687305553066066,219,
output_20250926-085045,0.01993806949181176,219,
output_20250926-085212,0.00977388715567995,219,
output_20250926-085336,0.011614834166218557,219,
output_20250926-085506,0.004292375184253294,219,
output_20250926-085644,0.012090244445261855,219,
output_20250926-085804,0.05520032885643367,219,
output_20250926-085922,0.007758756446701431,219,
output_20250926-090047,0.02757727956646172,219,
output_20250926-090232,0.01895988695059181,219,
output_20250926-090356,0.0036689784988189755,219,
output_20250926-090520,0.013071780600115157,219,
output_20250926-090642,0.06587776100183274,219,
output_20250926-090800,0.011938211019289602,219,
output_20250926-090922,0.019262093915414336,219,
output_20250926-091048,0.005955591390570669,219,
output_20250926-091204,0.08232794111324626,219,
output_20250926-091329,0.01819548027854956,219,
output_20250926-091458,0.0028339550137580494,219,
output_20250926-091618,0.022813421327591454,219,
output_20250926-091741,0.0072390790727930865,219,
output_20250926-091904,0.03788412204482261,219,
output_20250926-092024,0.03533517958662458,219,
output_20250926-092151,0.0033839023802850754,219,
output_20250926-092310,0.0016732767522815717,219,
output_20250926-092423,0.004165427649657771,219,
output_20250926-092600,0.0077109129065729975,219,
output_20250926-092721,0.01984849184387516,219,
output_20250926-092839,0.0041575727655321915,219,
output_20250926-093000,0.026414082083385027,219,
output_20250926-093124,0.025396673300284944,219,
output_20250926-093311,0.054175348753265906,219,
output_20250926-093431,0.0008439437939961048,219,
output_20250926-093555,0.019815125115697718,219,
output_20250926-093716,0.005778142303202172,219,
output_20250926-093838,0.005552232525493417,219,
