run_dir,best_objective,final_iteration,first_success_iteration
output_20250928-155936,8.836737334310627,250,
output_20250928-160127,7.79055112007308,250,
output_20250928-160257,8.516803241979693,250,
output_20250928-160429,8.232058139599536,250,
output_20250928-160557,8.311377483377322,250,
output_20250928-160739,7.993548329149234,250,
output_20250928-160916,8.000739332974845,250,
output_20250928-161051,8.157755667019346,250,
output_20250928-161221,8.661945668527059,250,
output_20250928-161355,8.365551711596021,250,
output_20250928-161537,7.318545372452841,250,
output_20250928-161723,8.025098412839053,250,
output_20250928-161859,8.091052162556105,250,
output_20250928-162039,8.565243663258608,250,
output_20250928-162203,8.085241034505874,250,
output_20250928-162337,6.551221943232246,250,
output_20250928-162508,8.774376326266358,250,
output_20250928-162640,8.089838404197952,250,
output_20250928-162810,8.760363661628713,250,
output_20250928-162947,7.479446790411176,250,
output_20250928-163121,7.764346855447412,250,
output_20250928-163253,9.178162485891848,250,
output_20250928-163430,8.335143178811096,250,
output_20250928-163609,7.99581488987554,250,
output_20250928-163738,8.359454567993323,250,
output_20250928-163909,9.55517671000369,250,
output_20250928-164042,8.756669809941872,250,
output_20250928-164225,7.676662606873142,250,
output_20250928-164404,7.725869728044167,250,
output_20250928-164538,7.933776078007051,250,
output_20250928-164707,7.969133989142555,250,
output_20250928-164857,6.555595837977206,250,
output_20250928-165035,8.901198615540007,250,
output_20250928-165222,6.896796257467725,250,
output_20250928-165352,8.492064109154747,250,
output_20250928-165522,8.757769380000893,250,
output_20250928-165649,7.509765934797232,250,
output_20250928-165818,8.822682662915678,250,
output_20250928-165947,8.737190135560034,250,
output_20250928-170117,8.487534426884395,250,
output_20250928-170259,8.148513107023549,250,
output_20250928-170433,8.35275188437887,250,
output_20250928-170604,8.490657334698254,250,
output_20250928-170736,7.598842050048942,250,
output_20250928-170909,8.130323989418368,250,
output_20250928-171050,8.391670712585825,250,
output_20250928-171230,8.799097863992074,250,
output_20250928-171405,8.965063249965203,250,
output_20250928-171542,8.81905479196217,250,
output_20250928-171713,7.09080471480367,250,
output_20250928-171842,8.215374572755863,250,
output_20250928-172018,8.686329004874132,250,
output_20250928-172152,9.205548343364514,250,
output_20250928-172319,8.114248460566696,250,
output_20250928-172454,8.350992512593864,250,
output_20250928-172632,7.763639561339264,250,
output_20250928-172803,8.499912537730415,250,
output_20250928-172933,7.636676420621429,250,
output_20250928-173110,7.385809831246693,250,
output_20250928-173245,8.731862078139946,250,
output_20250928-173412,9.2176443897327,250,
output_20250928-173545,7.074074694920752,250,
output_20250928-173707,7.4301852302515465,250,
output_20250928-173837,8.525745832076193,250,
output_20250928-173958,7.9406594960322,250,
output_20250928-174128,8.63016011932455,250,
output_20250928-174258,8.31650718466802,250,
output_20250928-174422,8.27761040441469,250,
output_20250928-174607,6.333057299598065,250,
output_20250928-174737,8.6224269000925,250,
output_20250928-174859,8.232209481510912,250,
output_20250928-175042,8.538125915765477,250,
output_20250928-175220,8.985405019251601,250,
output_20250928-175359,8.002453140698071,250,
output_20250928-175537,8.905789719165051,250,
output_20250928-175712,7.700034724166404,250,
output_20250928-175853,7.734286062245673,250,
output_20250928-180023,8.326632021459618,250,
output_20250928-180154,7.979811085207173,250,
output_20250928-180331,7.326772327907598,250,
output_20250928-180458,7.885524277330774,250,
output_20250928-180636,8.428266575825853,250,
output_20250928-180809,8.515516005470499,250,
output_20250928-180946,7.301606506369465,250,
output_20250928-181121,7.990363519809449,250,
output_20250928-181257,9.755582870389386,250,
output_20250928-181428,9.667138160506854,250,
output_20250928-181607,7.2438096558149425,250,
output_20250928-181743,7.888847089809352,250,
output_20250928-181910,8.524955134520978,250,
output_20250928-182055,8.676826777578636,250,
output_20250928-182234,7.136071208884475,250,
output_20250928-182405,9.735502671578399,250,
output_20250928-182534,8.291580111759334,250,
output_20250928-182703,7.792776104630886,250,
output_20250928-182848,8.749552495189139,250,
output_20250928-183028,8.262798051078866,250,
output_20250928-183156,7.918555597814257,250,
output_20250928-183327,7.070213601384165,250,
output_20250928-183500,7.714290290889833,250,
