iteration,individual,solution
0,95,0.679529,0.853193,0.522789,0.646014,0.739268
0,96,0.887659,0.808117,0.646760,0.244694,0.310174
0,97,0.759209,0.879360,0.864145,0.268804,0.478656
0,98,0.667995,0.007043,0.963402,0.622169,0.796303
0,99,0.979928,0.614071,0.298226,0.429698,0.928570
1,0,0.333945,0.041896,0.013813,0.736526,0.292272
1,1,0.982851,0.143212,0.636304,0.397922,0.677260
1,2,0.038293,0.037307,0.840543,0.444219,0.604275
1,3,0.328353,1.000000,0.297783,0.141476,0.562836
1,4,0.000000,0.500470,0.663568,0.087541,0.065854
1,5,0.736743,0.730667,0.193152,0.298924,0.274389
1,6,0.380273,0.066826,0.017532,0.581797,0.386570
1,7,0.906852,0.090782,0.568290,0.257153,0.784573
1,8,0.376011,0.539537,0.324510,0.047478,0.429625
1,9,0.282429,0.578385,0.196602,0.820682,0.437713
1,10,0.345446,0.860846,0.603780,0.527410,0.299625
1,11,0.335568,0.177764,0.574632,0.612182,0.503809
1,12,0.185364,0.433594,0.287316,0.722268,0.118319
1,13,0.048400,0.388186,0.636767,0.351315,0.480759
1,14,0.018555,0.940684,0.809488,0.217953,0.154390
1,15,0.106785,0.269939,0.095337,0.624585,0.770642
1,16,0.000000,0.835193,0.283419,0.155903,0.658000
1,17,0.095925,0.342043,1.000000,0.647506,0.384989
1,18,0.191846,0.293505,0.479478,0.537912,0.249572
1,19,0.733138,0.243522,0.205473,0.941409,0.190585
1,20,0.490871,0.859953,0.060334,0.478615,0.119297
1,21,0.536361,0.239321,0.716463,0.419048,0.630519
1,22,0.550523,0.130388,0.644736,0.271547,0.214070
1,23,0.618991,0.959764,0.273433,0.339363,0.364605
1,24,0.379511,0.856542,0.259016,0.106000,0.582422
1,25,0.351804,0.411449,0.415824,0.019650,0.058454
1,26,0.347518,0.963072,0.100331,0.031010,0.263636
1,27,0.063109,0.827513,0.869588,0.443102,0.700182
1,28,0.029286,0.220420,0.808507,0.256873,0.600773
1,29,0.056538,0.232622,0.227227,0.726275,0.715808
1,30,0.157402,0.062636,0.679625,0.515276,0.753406
1,31,0.149478,0.949134,0.221392,0.027853,0.556462
1,32,0.152307,0.670228,1.000000,0.482361,0.348042
1,33,0.000000,0.341576,1.000000,0.683926,0.333701
1,34,0.122735,0.887679,0.618148,0.626868,0.412614
1,35,0.223749,0.670704,0.883028,0.373776,0.297635
1,36,0.274797,0.836409,0.185926,0.314477,0.187067
1,37,0.856191,0.369469,0.397511,0.334763,0.328740
1,38,0.671331,0.232210,0.099214,0.928498,0.099778
1,39,0.819541,0.487543,0.117136,0.212391,0.196061
1,40,0.392871,0.193589,0.461372,0.848161,0.645696
1,41,0.441507,0.258454,0.441114,0.142263,0.199483
1,42,0.410089,0.194700,0.568835,0.668165,0.664655
1,43,0.511680,0.595678,0.806444,0.141766,0.763455
1,44,0.385993,0.035546,0.421498,0.914372,0.558093
