iteration,individual,f1,f2
0,70,0.7071142656363278,3.6980222986171296
0,71,0.37992584167695287,5.0592029515345365
0,72,0.10088067974680848,6.741828786656048
0,73,0.4549064286998147,3.6942601382778832
0,74,0.0472196415535,5.897081449928088
0,75,0.8561909833081348,2.410862620253578
0,76,0.03661885562198275,5.2730923799337415
0,77,0.1610575679023566,4.3557209581985195
0,78,0.12053379214600446,4.716977383997026
0,79,0.992850192586093,2.9892140405932293
0,80,0.39287102353728,3.463898861301322
0,81,0.8439837170953531,3.2822317648462467
0,82,0.6864660028237579,4.6045285196299615
0,83,0.7361808921354908,4.0331124694199625
0,84,0.2633475504247249,5.288684194469139
0,85,0.6713313425608088,2.737087695198503
0,86,0.6579918039139145,4.010128344882808
0,87,0.8226266321195511,3.0884871909418905
0,88,0.46293920890017304,4.435833266667749
0,89,0.4917890617958053,4.708897515878292
0,90,0.3447191312491582,5.555238376321395
0,91,0.227542841324351,4.5432014625525445
0,92,0.23611074809797394,5.141771967963737
0,93,0.7799229520444577,3.111787945091565
0,94,0.8780971439792346,3.5877019635415435
0,95,0.6795286947349654,3.4712864805110715
0,96,0.8876593697052156,3.783549094280457
0,97,0.7592088401008292,4.274336330662006
0,98,0.6679945948916595,3.6946105205973203
0,99,0.9799277845114093,2.630642972989899
1,0,0.3339450841890098,2.1080233939653663
1,1,0.9828512485739396,1.8275501571674244
1,2,0.03829324588079969,3.6430125097222614
1,3,0.32835268279408836,3.1794882125147943
1,4,0.0,3.8800413882904534
1,5,0.7367426883382939,2.1551950714127157
1,6,0.38027320168960554,2.172028204979926
1,7,0.9068515778315299,2.116324183830753
1,8,0.3760106744211295,2.730118891474187
1,9,0.2824286574771363,3.8462336088846727
1,10,0.3454457111530398,3.629602995505544
1,11,0.3355681056909514,3.693295487477854
1,12,0.18536449989351111,3.9907016321399102
1,13,0.04839963170606676,4.70429645097432
1,14,0.018555142121790325,4.807147617991154
1,15,0.10678496886321742,4.056803675665049
1,16,0.0,5.198211212668957
1,17,0.09592509598993237,4.551343937673497
1,18,0.1918459267968648,3.9371974881547374
1,19,0.7331384093403488,2.2680708263491627
1,20,0.49087067303300436,2.627386019763994
1,21,0.5363614317399186,2.620218509612836
1,22,0.5505232109575182,2.4583868533183404
1,23,0.618990733871879,2.42940072543968
1,24,0.3795114068287967,2.907829433121457
1,25,0.3518038410026554,3.818072118766239
1,26,0.34751813968779244,3.825891126723643
1,27,0.06310867287475623,4.715192682677831
1,28,0.02928636479730018,5.069361962167559
1,29,0.056538040126376615,4.824437032795557
1,30,0.15740243049542046,4.240518329808702
1,31,0.1494775523969526,4.456762602669825
1,32,0.15230674708107836,4.361249503050677
1,33,0.0,5.399376823101745
1,34,0.12273450935610807,4.581406388606063
1,35,0.22374924113156525,3.970469689643839
1,36,0.2747974918973071,3.948178204691579
1,37,0.8561909833081348,2.410862620253578
1,38,0.6713313425608088,2.737087695198503
1,39,0.8195412217166473,2.454178331015655
1,40,0.39287102353728,3.463898861301322
1,41,0.44150681451576135,3.212786009489156
1,42,0.41008917045363336,3.324976080504586
1,43,0.5116797805189847,3.036832181788781
1,44,0.3859926429289826,3.5022822634368507
1,45,0.07797775326753409,4.764974481845875
1,46,0.12053379214600446,4.716977383997026
1,47,0.029566281729897392,5.382345312568052
1,48,0.03661885562198275,5.2730923799337415
1,49,0.06395647367141355,4.975773149742226
1,50,0.061650699853606744,5.032249676936517
1,51,0.1610575679023566,4.3557209581985195
1,52,0.16398353222794318,4.307651344998323
1,53,0.0,5.462814488186888
1,54,0.14220252773534994,4.618673660466113
1,55,0.2383750924076112,4.0015731864886375
1,56,0.8885617208619552,2.4332782187378013
1,57,0.767217181567607,2.7892061073179417
1,58,0.7294270276287117,2.8961363748240307
1,59,0.4673677496655637,3.2211770331353184
1,60,0.46666809441455637,3.389017548945078
1,61,0.4172094710700039,3.4662239565196944
1,62,0.5503412873590262,3.1792702580357965
1,63,0.5783362040907432,3.0674478402478886
1,64,0.5127845986417552,3.197584540433105
1,65,0.40151350212850834,3.6682589093087836
1,66,0.3893543929734671,3.8711677455697413
1,67,0.4085849603864591,3.5277788176845295
1,68,0.116576266618444,4.850286715773084
1,69,0.11426657418821273,5.030228169056195
1,70,0.2015400072958358,4.49296462872945
1,71,0.08876312805359654,5.591075818766291
1,72,0.0,5.595648634789116
1,73,0.2701232936511599,4.167847885333248
1,74,0.25039775402038333,4.18544906786239
1,75,0.2722619449130984,4.088560881716037
1,76,0.3314985982877742,4.021877682983708
1,77,0.9799277845114093,2.630642972989899
1,78,0.0,5.626344027858241
1,79,0.15954992711422278,4.984196271189638
1,80,0.4765637978707236,3.4612875315446763
1,81,0.6257231102973305,3.1554539841519507
1,82,0.227542841324351,4.5432014625525445
1,83,0.19322743207226734,4.865374705422876
1,84,0.9156534989504788,2.6695906394233018
1,85,0.8745485717416995,2.860144565137008
1,86,0.8327895153863497,2.899564007897505
1,87,0.25135023682825886,4.3709929262147895
1,88,0.3407918390762309,4.228193683514111
1,89,0.38849513032049576,4.145358860514167
1,90,0.2774268933595094,4.247004380392081
1,91,0.7744154313327087,3.0330866999683037
1,92,0.7426621337807721,3.112477127535918
1,93,0.636696740912387,3.1164631295064313
1,94,0.3974939644521751,3.976908557891366
1,95,0.433604893526775,3.953027522877025
1,96,0.4571223404006386,3.6455806932338426
1,97,0.4365730075740989,3.770562154070248
1,98,0.7606988525628318,3.090651287786088
1,99,0.44769602716138435,3.72619750937845
2,0,0.3339450841890098,2.1080233939653663
2,1,0.9828512485739396,1.8275501571674244
2,2,0.1322602712769749,2.9833167537454
2,3,0.09408972988620659,3.2529940307771916
2,4,0.8667416414041526,1.924404336140634
2,5,0.0,3.3987320561793783
2,6,0.7367426883382939,2.1551950714127157
2,7,0.38027320168960554,2.172028204979926
2,8,0.7032947741092241,2.1559900903305556
2,9,0.33518163195242534,2.6845948099037886
2,10,0.2203715402158398,3.0099392797676963
2,11,0.9068515778315299,2.116324183830753
2,12,0.03829324588079969,3.6430125097222614
2,13,0.13479920924924152,3.551483572078553
2,14,0.0,3.76824418745141
2,15,0.1276136254290168,3.588733398544813
2,16,0.49087067303300436,2.627386019763994
2,17,0.5363614317399186,2.620218509612836
2,18,0.5505232109575182,2.4583868533183404
2,19,0.618990733871879,2.42940072543968
2,20,0.5184602270120858,2.6263965649600762
2,21,0.7331384093403488,2.2680708263491627
2,22,0.3760106744211295,2.730118891474187
2,23,0.3531077566087499,2.8884986090387774
2,24,0.25297558272237564,3.5319829576976987
2,25,0.2592143866864574,3.387702583108641
2,26,0.28988328717483924,3.102998159360767
2,27,0.11514717316364065,3.6972100473027347
2,28,0.0,3.8800413882904534
2,29,0.2107532652390324,3.62707241626833
2,30,0.2339749991330497,3.6178410765768327
2,31,0.695203460209454,2.598773819614106
2,32,0.5383416638670167,2.636164057149047
2,33,0.8561909833081348,2.410862620253578
2,34,0.8195412217166473,2.454178331015655
2,35,0.4517680640566324,2.799043987228577
2,36,0.38698976037306193,2.8734480647168517
2,37,0.4231832513858478,2.866274433162636
2,38,0.3795114068287967,2.907829433121457
2,39,0.32835268279408836,3.1794882125147943
2,40,0.3478543138404044,3.1077510257217185
2,41,0.3248950237737986,3.556004409729306
2,42,0.17938398657428045,3.8116906357510962
2,43,0.04282363314697983,4.059027851301948
2,44,0.15182285267129314,3.900912726365223
2,45,0.0,4.567471043935471
2,46,0.04681217600603759,4.025688855574872
2,47,0.24651633108889442,3.7277009232872675
2,48,0.2627408404160239,3.6305234122580874
2,49,0.5484993824473345,2.6955307151078203
2,50,0.8885617208619552,2.4332782187378013
2,51,0.8428451103683291,2.4786347529033024
2,52,0.4215926704780487,2.890668678351356
2,53,0.5033731797445463,2.875509002646159
2,54,0.3599567072357397,3.150139132672134
2,55,0.3454457111530398,3.629602995505544
2,56,0.1596248831915817,3.924856180082141
2,57,0.22515816927514276,3.908721693207051
2,58,0.04493944593548814,4.685077457830771
2,59,0.0,4.7645975396621605
2,60,0.10678496886321742,4.056803675665049
2,61,0.04839859290697621,4.245464609346682
2,62,0.09890565385814486,4.062912863597484
2,63,0.25364930096750204,3.872942806801491
2,64,0.2824286574771363,3.8462336088846727
2,65,0.3355681056909514,3.693295487477854
2,66,0.34075673493098346,3.670460729099334
2,67,0.6713313425608088,2.737087695198503
2,68,0.6376299441161529,2.7834087639964613
2,69,0.8051430343992225,2.7059203765939053
2,70,0.9799277845114093,2.630642972989899
2,71,0.9156534989504788,2.6695906394233018
2,72,0.42253620149301585,3.1356478857890133
2,73,0.5116797805189847,3.036832181788781
2,74,0.555101755948216,2.9331919985752264
2,75,0.36514507221740694,3.2203658854252537
2,76,0.37354034853437146,3.1660792159872275
2,77,0.18536449989351111,3.9907016321399102
2,78,0.1918459267968648,3.9371974881547374
2,79,0.018555142121790325,4.807147617991154
2,80,0.0,4.84995568651652
2,81,0.04839963170606676,4.70429645097432
2,82,0.089486807720672,4.31042384733746
2,83,0.12604488085177598,4.171854290972036
2,84,0.17326341150619085,4.131675346715669
2,85,0.3220895964826038,3.877212066900174
2,86,0.3518038410026554,3.818072118766239
2,87,0.34751813968779244,3.825891126723643
2,88,0.36050175564947146,3.7013972877768935
2,89,0.7387868407630086,2.754629161031096
2,90,0.0,5.198211212668957
2,91,0.2747974918973071,3.948178204691579
2,92,0.7161161108171521,3.0666293290349165
2,93,0.5783362040907432,3.0674478402478886
2,94,0.37217346877808977,3.6834668062709346
2,95,0.02928636479730018,5.069361962167559
2,96,0.06310867287475623,4.715192682677831
2,97,0.09592509598993237,4.551343937673497
2,98,0.7294270276287117,2.8961363748240307
2,99,0.15230674708107836,4.361249503050677
3,0,0.3339450841890098,2.1080233939653663
3,1,0.09408972988620659,3.2529940307771916
3,2,0.0,3.3987320561793783
3,3,0.1262728404672156,2.5804941098312026
3,4,1.0,1.6644860607787055
3,5,0.25726282979791926,2.3488198509996687
3,6,0.7620155133688541,1.9126211483500093
3,7,0.8292264233829483,1.7706083294360582
3,8,0.7367426883382939,2.1551950714127157
3,9,0.38027320168960554,2.172028204979926
3,10,0.7032947741092241,2.1559900903305556
3,11,0.35129342520906387,2.31835446326653
3,12,0.4975470668212567,2.1576615582766245
3,13,0.03829324588079969,3.6430125097222614
3,14,0.0,3.7095408954469256
3,15,0.07762988547213728,3.5125677853600576
3,16,0.1322602712769749,2.9833167537454
3,17,0.1605421406630504,2.9262705602222936
3,18,0.2325616293614559,2.8929250074485977
3,19,0.33518163195242534,2.6845948099037886
3,20,0.28397095493124064,2.865858874726128
3,21,0.9828512485739396,1.8275501571674244
3,22,0.8667416414041526,1.924404336140634
3,23,0.48627610049250436,2.477247137318128
3,24,0.4860913687292753,2.590243068009899
3,25,0.7331384093403488,2.2680708263491627
3,26,0.5038154594964911,2.449959736020212
3,27,0.5465236069847563,2.3462666522304447
3,28,0.7591756694667486,2.1843196633920665
3,29,0.0,3.76824418745141
3,30,0.1276136254290168,3.588733398544813
3,31,0.11514717316364065,3.6972100473027347
3,32,0.09965148124868689,3.7198632897471597
3,33,0.13479920924924152,3.551483572078553
3,34,0.1516770518287198,3.5089610456645124
3,35,0.15246070752482604,3.3469598693134595
3,36,0.1946237526655416,2.995361797287809
3,37,0.19177389107079632,3.345073813617612
3,38,0.27134188356125655,2.9362473479491586
3,39,0.3760106744211295,2.730118891474187
3,40,0.34348307029277225,2.83491790861496
3,41,0.3544206186497853,2.7374573964884235
3,42,0.9068515778315299,2.116324183830753
3,43,0.9326489609790265,1.9253194153503979
3,44,0.49087067303300436,2.627386019763994
3,45,0.5363614317399186,2.620218509612836
3,46,0.5184602270120858,2.6263965649600762
3,47,0.5441182192773907,2.532451037572143
3,48,0.5505232109575182,2.4583868533183404
3,49,0.5682394622815433,2.4201345975016992
3,50,0.7505289357974535,2.4028289366915803
3,51,0.8708881738587853,2.3487839230717973
3,52,0.0,3.8800413882904534
3,53,0.15083113191802397,3.779233415449447
3,54,0.1589156073476002,3.389361742595838
3,55,0.2203715402158398,3.0099392797676963
3,56,0.21409561462337684,3.0381134911102428
3,57,0.20346120656938863,3.316426473648475
3,58,0.2097248579715052,3.2926750477757136
3,59,0.20185123744381755,3.3668761312622935
3,60,0.3257128206946919,2.9730655151664194
3,61,0.3531077566087499,2.8884986090387774
3,62,0.36380808137999954,2.7645744537116563
3,63,0.5049587537786041,2.706687724578227
3,64,0.5383416638670167,2.636164057149047
3,65,0.618990733871879,2.42940072543968
3,66,0.613443755131717,2.5326414595202555
3,67,0.8561909833081348,2.410862620253578
3,68,0.04282363314697983,4.059027851301948
3,69,0.04681217600603759,4.025688855574872
3,70,0.07314198920218688,3.911629027863039
3,71,0.06795737713028788,3.918929609795644
3,72,0.0,4.071210076623676
3,73,0.15182285267129314,3.900912726365223
3,74,0.16063762672942725,3.705087453555936
3,75,0.28988328717483924,3.102998159360767
3,76,0.29316768169791857,3.0633646955085796
3,77,0.23831953611714804,3.2504907569701667
3,78,0.2797169413588905,3.207084354482661
3,79,0.2107532652390324,3.62707241626833
3,80,0.2339749991330497,3.6178410765768327
3,81,0.3397600807912736,3.024306735553454
3,82,0.38698976037306193,2.8734480647168517
3,83,0.4231832513858478,2.866274433162636
3,84,0.3795114068287967,2.907829433121457
3,85,0.44961010058356515,2.7873904096194035
3,86,0.3712683407181397,2.969464518944813
3,87,0.8885617208619552,2.4332782187378013
3,88,0.0,4.184845910994935
3,89,0.6828591244240066,2.543954554540284
3,90,0.4215926704780487,2.890668678351356
3,91,0.5484993824473345,2.6955307151078203
3,92,0.24651633108889442,3.7277009232872675
3,93,0.3478543138404044,3.1077510257217185
3,94,0.1596248831915817,3.924856180082141
3,95,0.8195412217166473,2.454178331015655
3,96,0.4517680640566324,2.799043987228577
3,97,0.17938398657428045,3.8116906357510962
3,98,0.25297558272237564,3.5319829576976987
3,99,0.7351454111885986,2.5067834390800416
4,0,0.3339450841890098,2.1080233939653663
4,1,0.0,3.3987320561793783
4,2,0.1262728404672156,2.5804941098312026
4,3,0.11874271057613905,2.729738266515571
4,4,0.25217408339691816,2.304882112488173
4,5,0.036291067114206724,3.3716952197697316
4,6,0.8584886697108993,1.540583101264496
4,7,0.07923661940378421,3.011262738088202
4,8,0.06702080995385307,3.2580874083476226
4,9,0.4517047702402039,1.857875423160402
4,10,0.4471225310295038,2.0557088471883547
4,11,0.606467534090651,1.6530226580060243
4,12,0.38027320168960554,2.172028204979926
4,13,0.0,3.7095408954469256
4,14,0.007662228184573863,3.5261705073355802
4,15,0.002407140098096559,3.5484628875795043
4,16,0.15931503279709136,2.5832191549595622
4,17,0.12228893583490646,2.8168411518477
4,18,0.15572433916516723,2.7757630341240116
4,19,0.25726282979791926,2.3488198509996687
4,20,0.35129342520906387,2.31835446326653
4,21,0.8851564106070721,1.544474016230125
4,22,0.09408972988620659,3.2529940307771916
4,23,0.0976294077289172,3.1623800729773506
4,24,0.07762988547213728,3.5125677853600576
4,25,0.0786106703867396,3.2939069839270485
4,26,0.5126019120612314,1.9491835576317325
4,27,0.4975470668212567,2.1576615582766245
4,28,0.6234911611847875,1.8996696617268967
4,29,0.6445319937649995,1.6590190192790444
4,30,0.827685707787238,1.653999069819121
4,31,0.4417015310038583,2.1785843281222825
4,32,0.0,3.76824418745141
4,33,0.03829324588079969,3.6430125097222614
4,34,0.18093323725975496,2.6528293977807236
4,35,0.20989706669402833,2.6507520133346
4,36,0.1322602712769749,2.9833167537454
4,37,0.15073795598347467,2.877117452620771
4,38,0.3866212437612352,2.408589660683308
4,39,0.35766190295805017,2.506367441368079
4,40,0.08325752972569805,3.3701483068673856
4,41,0.6155164021719854,2.000983015139868
4,42,0.5209070872142565,2.070494292398385
4,43,0.7355203820848094,1.8755204650763784
4,44,1.0,1.6644860607787055
4,45,0.8292264233829483,1.7706083294360582
4,46,0.4738262016886716,2.2201362593760825
4,47,0.0,3.8661239086508608
4,48,0.0774253756489493,3.6663543210667973
4,49,0.2993975234866099,2.6552407294315423
4,50,0.27204804788478776,2.670875311115295
4,51,0.13296179601377017,2.9952796562955752
4,52,0.1605421406630504,2.9262705602222936
4,53,0.2325616293614559,2.8929250074485977
4,54,0.1276136254290168,3.588733398544813
4,55,0.11809808491635418,3.6503898319432886
4,56,0.7032947741092241,2.1559900903305556
4,57,0.7620155133688541,1.9126211483500093
4,58,0.7367426883382939,2.1551950714127157
4,59,0.7409017907162697,2.084880488265311
4,60,0.9828512485739396,1.8275501571674244
4,61,0.90858914730136,1.855789312955438
4,62,0.48627610049250436,2.477247137318128
4,63,0.4860913687292753,2.590243068009899
4,64,0.5038154594964911,2.449959736020212
4,65,0.5465236069847563,2.3462666522304447
4,66,0.0,3.8800413882904534
4,67,0.11514717316364065,3.6972100473027347
4,68,0.09965148124868689,3.7198632897471597
4,69,0.33518163195242534,2.6845948099037886
4,70,0.2720701072047582,2.845240299558705
4,71,0.13479920924924152,3.551483572078553
4,72,0.13505653603039497,3.2416614837690414
4,73,0.14835832844037236,3.220741006508505
4,74,0.1946237526655416,2.995361797287809
4,75,0.16593321663053795,3.1292851654901774
4,76,0.27134188356125655,2.9362473479491586
4,77,0.7202670028359975,2.1609090562576756
4,78,0.8667416414041526,1.924404336140634
4,79,0.8521704397271183,1.9463777212317002
4,80,0.7689187329178881,2.040455768678957
4,81,0.82421991665364,2.004765971192432
4,82,1.0,1.9038121190981139
4,83,0.0,4.071210076623676
4,84,0.9326489609790265,1.9253194153503979
4,85,0.7331384093403488,2.2680708263491627
4,86,0.5980605764950087,2.360640958190895
4,87,0.28397095493124064,2.865858874726128
4,88,0.1516770518287198,3.5089610456645124
4,89,0.49087067303300436,2.627386019763994
4,90,0.3760106744211295,2.730118891474187
4,91,0.9068515778315299,2.116324183830753
4,92,0.15083113191802397,3.779233415449447
4,93,0.04834955139634382,3.9015620974102174
4,94,0.1036235580401452,3.7869556503756012
4,95,0.8631920401911243,2.163683296964891
4,96,0.2203715402158398,3.0099392797676963
4,97,0.21409561462337684,3.0381134911102428
4,98,0.2097248579715052,3.2926750477757136
4,99,0.34348307029277225,2.83491790861496
5,0,0.1262728404672156,2.5804941098312026
5,1,0.11874271057613905,2.729738266515571
5,2,0.07923661940378421,3.011262738088202
5,3,0.606467534090651,1.6530226580060243
5,4,0.1699867913975558,2.170626493274624
5,5,0.8370975184031798,1.3823143796587822
5,6,0.3495333432791109,1.9168963834410944
5,7,0.20356157759826615,1.9255887906149318
5,8,0.5828613648544624,1.714717350748396
5,9,0.12931189878509403,2.383841073587398
5,10,0.0,3.183433487073366
5,11,0.90096475583602,1.3155986080677202
5,12,0.12767366519811274,2.426183068856505
5,13,0.3613644694403164,1.7457905101784033
5,14,0.04404861812892795,3.018784899602366
5,15,0.12228893583490646,2.8168411518477
5,16,0.12144774444748387,2.886355558071655
5,17,0.10660775301993888,3.0114447830694164
5,18,0.6445319937649995,1.6590190192790444
5,19,0.827685707787238,1.653999069819121
5,20,0.18520963490227366,2.304718905645361
5,21,0.8584886697108993,1.540583101264496
5,22,0.3339450841890098,2.1080233939653663
5,23,0.34878425158466364,2.0439056356130574
5,24,0.2406066719949027,2.223498608675619
5,25,0.166696862056602,2.388268042900859
5,26,0.0,3.3987320561793783
5,27,0.03417523578900147,3.2008056145008794
5,28,1.0,1.414734923732159
5,29,0.15931503279709136,2.5832191549595622
5,30,0.13279464886526635,2.765838625404202
5,31,0.4517047702402039,1.857875423160402
5,32,0.3799374649901029,1.8675808988969138
5,33,0.47494806802365247,1.7458163104717555
5,34,0.06029247794825664,3.1085745586912323
5,35,0.059167843433860945,3.1808942785560226
5,36,0.1322602712769749,2.9833167537454
5,37,0.7497375848828544,1.6792234386277984
5,38,0.8851564106070721,1.544474016230125
5,39,0.24718849354411487,2.23738579299908
5,40,0.1857857915788218,2.4788189089317725
5,41,0.007662228184573863,3.5261705073355802
5,42,0.002407140098096559,3.5484628875795043
5,43,0.0,3.6768920431746737
5,44,0.01660005190357723,3.4244644908353026
5,45,0.036291067114206724,3.3716952197697316
5,46,0.18093323725975496,2.6528293977807236
5,47,0.15572433916516723,2.7757630341240116
5,48,0.15073795598347467,2.877117452620771
5,49,0.4471225310295038,2.0557088471883547
5,50,0.38027320168960554,2.172028204979926
5,51,0.4729035746920547,1.897345065654702
5,52,0.6423547039229058,1.746593723510991
5,53,0.0976294077289172,3.1623800729773506
5,54,0.12656613790933338,3.1569528397351254
5,55,0.06702080995385307,3.2580874083476226
5,56,0.09408972988620659,3.2529940307771916
5,57,0.13296179601377017,2.9952796562955752
5,58,1.0,1.6644860607787055
5,59,0.25217408339691816,2.304882112488173
5,60,0.36924729109179744,2.2523003466119618
5,61,0.2816446030723223,2.2723238933575316
5,62,0.2441500706308392,2.5257784981171616
5,63,0.20347736123937818,2.548960899899004
5,64,0.014697931018388177,3.635796971227663
5,65,0.0,3.7095408954469256
5,66,0.18099137947129487,2.706487017730676
5,67,0.16146035388463376,2.869282851877899
5,68,0.1605421406630504,2.9262705602222936
5,69,0.158238146425186,2.927251012454515
5,70,0.4417015310038583,2.1785843281222825
5,71,0.41192199405628793,2.2141757156564394
5,72,0.3829796402722622,2.2520572659924873
5,73,0.5126019120612314,1.9491835576317325
5,74,0.4975470668212567,2.1576615582766245
5,75,0.6234911611847875,1.8996696617268967
5,76,0.7355203820848094,1.8755204650763784
5,77,0.8292264233829483,1.7706083294360582
5,78,0.6890765267449865,1.8767282635449196
5,79,0.07762988547213728,3.5125677853600576
5,80,0.0786106703867396,3.2939069839270485
5,81,0.10128018090615253,3.2842584419595306
5,82,0.0,3.7312339968099253
5,83,0.9828512485739396,1.8275501571674244
5,84,0.5581848396151505,1.9576683953889507
5,85,0.08325752972569805,3.3701483068673856
5,86,0.7620155133688541,1.9126211483500093
5,87,0.25726282979791926,2.3488198509996687
5,88,0.1930997780558751,2.844208425591433
5,89,0.15869196778962869,3.0179918736943856
5,90,0.90858914730136,1.855789312955438
5,91,0.03829324588079969,3.6430125097222614
5,92,0.2165705588868894,2.561826837332227
5,93,0.795441952134034,1.8774712779151885
5,94,0.4738262016886716,2.2201362593760825
5,95,0.20989706669402833,2.6507520133346
5,96,0.5209070872142565,2.070494292398385
5,97,0.35129342520906387,2.31835446326653
5,98,0.13505653603039497,3.2416614837690414
5,99,0.38727730715287345,2.27761039446102
6,0,0.1699867913975558,2.170626493274624
6,1,0.20356157759826615,1.9255887906149318
6,2,0.012205172571364026,2.9620659152232394
6,3,0.08488441979810385,2.2802499629525963
6,4,0.1645428805991915,2.199010437769991
6,5,0.0,3.1562571198770426
6,6,0.3575349999423922,1.1657009920494878
6,7,0.22643060094742012,1.771490971960017
6,8,0.6943206851732716,0.9925202752475818
6,9,0.03332478947518852,2.66924165138885
6,10,0.2948281801172188,1.632044876325731
6,11,0.28291166155111064,1.6866585863254604
6,12,0.12931189878509403,2.383841073587398
6,13,0.12767366519811274,2.426183068856505
6,14,0.10323093114028631,2.467519199723495
6,15,0.18520963490227366,2.304718905645361
6,16,0.0,3.183433487073366
6,17,0.6539724006329203,1.3381655854768895
6,18,0.4131719432461668,1.5028621268844011
6,19,0.2406066719949027,2.223498608675619
6,20,0.24284497114829667,2.222616718702174
6,21,0.90096475583602,1.3155986080677202
6,22,0.07923661940378421,3.011262738088202
6,23,0.04404861812892795,3.018784899602366
6,24,0.09465297164147038,2.8192343107164755
6,25,0.03683670046105811,3.0319640344732446
6,26,0.10023557322282141,2.748757023064589
6,27,0.3512502162937784,1.652486813893688
6,28,0.28674159433763796,1.8554972735131872
6,29,0.166696862056602,2.388268042900859
6,30,0.1603993165191458,2.4573052546434266
6,31,0.1262728404672156,2.5804941098312026
6,32,0.11874271057613905,2.729738266515571
6,33,0.1577369170890224,2.4892448774705724
6,34,0.19104995506934014,2.3323287212212285
6,35,0.03417523578900147,3.2008056145008794
6,36,0.0,3.317144135110245
6,37,0.8370975184031798,1.3823143796587822
6,38,0.7908577731329356,1.4261998900572121
6,39,0.8485437495292533,1.3736452636954675
6,40,0.48658161111813003,1.5782909438059403
6,41,0.24718849354411487,2.23738579299908
6,42,0.08107683765306543,3.070475193487219
6,43,0.039717501182022885,3.0930571220884047
6,44,0.10660775301993888,3.0114447830694164
6,45,0.3613644694403164,1.7457905101784033
6,46,0.3495333432791109,1.9168963834410944
6,47,0.3339450841890098,2.1080233939653663
6,48,0.34878425158466364,2.0439056356130574
6,49,0.2892464858073756,2.16659628918423
6,50,0.1857857915788218,2.4788189089317725
6,51,0.13274711795507693,2.628046795296093
6,52,0.15372307199300694,2.617557906213856
6,53,0.12228893583490646,2.8168411518477
6,54,0.12144774444748387,2.886355558071655
6,55,0.15931503279709136,2.5832191549595622
6,56,0.22735907121248508,2.3824910837813285
6,57,0.0,3.3987320561793783
6,58,0.036291067114206724,3.3716952197697316
6,59,0.8584886697108993,1.540583101264496
6,60,0.909522904864108,1.4021714412235096
