iteration,candidate_index,objective,phi_n,u_avg_n,ar_n,lt_1_n,a_0_n,phi,u_avg,ar,lt_1,a_0
462,0,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017733,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,1,-0.4181891500606466,0.5898211046099843,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659907,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,2,-0.2961956050205347,0.6773841962484121,0.5,1.0,0.015,1.0,0.7064305177490473,1.45,5.0,0.00515,1300.0
462,3,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,4,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,5,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,6,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,7,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,8,-0.2435121626549758,0.4885443204125649,0.5,1.0,0.015,1.0,0.593126592247539,1.45,5.0,0.00515,1300.0
462,9,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,10,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,11,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,12,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,13,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,14,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,15,-0.292022612427141,0.6588920056565268,0.5,1.0,0.015,1.0,0.6953352033939162,1.45,5.0,0.00515,1300.0
462,16,-0.2967626470125536,0.6799755921891997,0.5,1.0,0.015,1.0,0.7079853553135198,1.45,5.0,0.00515,1300.0
462,17,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,18,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017733,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,19,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017733,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,20,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,21,-0.29216536504319446,0.6595087700798585,0.5,1.0,0.015,1.0,0.6957052620479152,1.45,5.0,0.00515,1300.0
462,22,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,23,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,24,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,25,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,26,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,27,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,28,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,29,-0.2980138770472703,0.6857659283898496,0.5,1.0,0.015,1.0,0.7114595570339098,1.45,5.0,0.00515,1300.0
462,30,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,31,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,32,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,33,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,34,-0.24826143315329657,0.5028886160802297,0.5,1.0,0.015,1.0,0.6017331696481378,1.45,5.0,0.00515,1300.0
462,35,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,36,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,37,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,38,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,39,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017733,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,40,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,41,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017733,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,42,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,43,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,44,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,45,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,46,-0.3059002742123084,0.7249198510245084,0.5,1.0,0.015,1.0,0.7349519106147051,1.45,5.0,0.00515,1300.0
462,47,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,48,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,49,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017733,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,50,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,51,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,52,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,53,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,54,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,55,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,56,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,57,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,58,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,59,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,60,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,61,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,62,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,63,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,64,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,65,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,66,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,67,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017733,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,68,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,69,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,70,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,71,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,72,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,73,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,74,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,75,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017733,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,76,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,77,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,78,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,79,-0.262319829226924,0.5476146515830103,0.5,1.0,0.015,1.0,0.6285687909498061,1.45,5.0,0.00515,1300.0
462,80,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,81,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,82,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,83,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017733,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,84,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,85,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,86,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,87,-0.3088186254311736,0.7408313674007551,0.5,1.0,0.015,1.0,0.744498820440453,1.45,5.0,0.00515,1300.0
462,88,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,89,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,90,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,91,-0.29873405945975967,0.6891454421804976,0.5,1.0,0.015,1.0,0.7134872653082986,1.45,5.0,0.00515,1300.0
462,92,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,93,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,94,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,95,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
462,96,-0.4181891500606466,0.5898211046099842,0.02966729769331254,0.9999689407994405,0.40615257218279244,0.9987137107017732,0.6538926627659906,0.5563678656172938,4.999878869117818,0.009061525721827925,1299.614113210532
