iteration,candidate_index,objective,phi_n,u_avg_n,ar_n,lt_1_n,a_0_n,phi,u_avg,ar,lt_1,a_0
95,0,-0.42701481521709744,0.5665925056481149,0.010276896477277423,0.9878359036306154,0.5237146277347573,0.3487295733110986,0.639955503388869,0.5195261033068271,4.9525600241594,0.010237146277347571,1104.6188719933295
95,1,-0.42701481521668516,0.5665925082035499,0.010276896477838908,0.9878359036313081,0.5237146277692466,0.3487295732770864,0.6399555049221299,0.519526103307894,4.952560024162102,0.010237146277692465,1104.618871983126
95,2,-0.25282717997780163,0.5170181228223116,0.5,1.0,0.015,1.0,0.610210873693387,1.45,5.0,0.00515,1300.0
95,3,-0.4270148152168434,0.5665925074146512,0.010276896477458547,0.9878359036312034,0.5237146277431508,0.34872957319826947,0.6399555044487908,0.5195261033071712,4.952560024161693,0.010237146277431507,1104.6188719594809
95,4,-0.4270148152168406,0.5665925069880535,0.010276896477579848,0.9878359036313071,0.523714627778236,0.34872957309584124,0.6399555041928322,0.5195261033074017,4.952560024162098,0.010237146277782359,1104.6188719287525
95,5,-0.4270148152168322,0.5665925070498,0.010276896477359016,0.9878359036305837,0.5237146277003928,0.34872957330625576,0.6399555042298801,0.5195261033069821,4.952560024159276,0.010237146277003928,1104.6188719918766
95,6,-0.4270148152166551,0.5665925082880691,0.010276896477713088,0.9878359036309428,0.523714627778236,0.3487295731670843,0.6399555049728415,0.5195261033076549,4.952560024160677,0.010237146277782359,1104.6188719501254
95,7,-0.4270148152167051,0.5665925089709376,0.01027689647743084,0.9878359036309499,0.523714627760868,0.3487295731561794,0.6399555053825626,0.5195261033071186,4.952560024160705,0.010237146277608678,1104.618871946854
95,8,-0.427014815216818,0.5665925078397193,0.01027689647755672,0.9878359036312592,0.523714627764502,0.3487295732128902,0.6399555047038317,0.5195261033073577,4.952560024161911,0.010237146277645019,1104.6188719638672
95,9,-0.427014815216961,0.5665925057198462,0.010276896477431791,0.9878359036311866,0.5237146277563234,0.34872957307986535,0.6399555034319078,0.5195261033071203,4.952560024161627,0.010237146277563232,1104.6188719239597
95,10,-0.4270148152166961,0.5665925079271394,0.010276896477519979,0.9878359036313851,0.5237146277522371,0.3487295730403621,0.6399555047562837,0.519526103307288,4.952560024162402,0.01023714627752237,1104.6188719121087
95,11,-0.4270148152168207,0.5665925068823042,0.01027689647762722,0.9878359036312513,0.523714627748476,0.3487295732087745,0.6399555041293825,0.5195261033074917,4.95256002416188,0.01023714627748476,1104.6188719626323
95,12,-0.42701481521670875,0.5665925070171365,0.010276896477911511,0.9878359036313751,0.5237146277495692,0.34872957327581433,0.6399555042102819,0.5195261033080318,4.952560024162363,0.010237146277495692,1104.6188719827444
95,13,-0.42701481521656226,0.5665925070848125,0.01027689647767623,0.9878359036302095,0.5237146277606436,0.3487295730265115,0.6399555042508875,0.5195261033075849,4.952560024157817,0.010237146277606435,1104.6188719079535
95,14,-0.42701481521693607,0.566592506379304,0.010276896477632861,0.9878359036312443,0.5237146277614029,0.34872957326976517,0.6399555038275825,0.5195261033075025,4.952560024161853,0.010237146277614028,1104.6188719809295
95,15,-0.427014815216763,0.5665925071110585,0.010276896477431139,0.9878359036313008,0.5237146277426683,0.34872957300466617,0.6399555042666352,0.5195261033071191,4.952560024162073,0.010237146277426681,1104.6188719013999
95,16,-0.24288915853868034,0.48668759499883985,0.5,1.0,0.015,1.0,0.592012556999304,1.45,5.0,0.00515,1300.0
95,17,-0.4270148152168955,0.5665925060270789,0.010276896477511682,0.9878359036306759,0.5237146277141491,0.3487295733262861,0.6399555036162474,0.5195261033072722,4.952560024159636,0.01023714627714149,1104.618871997886
95,18,-0.29715919999952056,0.6817998259479894,0.5,1.0,0.015,1.0,0.7090798955687937,1.45,5.0,0.00515,1300.0
95,19,-0.4270148152167709,0.5665925082513916,0.010276896477515002,0.9878359036311359,0.5237146277266128,0.34872957332031057,0.639955504950835,0.5195261033072786,4.95256002416143,0.010237146277266128,1104.6188719960933
95,20,-0.4270148152166392,0.5665925056136142,0.010276896477890424,0.9878359036307938,0.5237146277424529,0.3487295730935158,0.6399555033681685,0.5195261033079918,4.952560024160096,0.010237146277424529,1104.6188719280547
95,21,-0.4270148152168406,0.5665925069880535,0.010276896477579848,0.9878359036313071,0.523714627778236,0.34872957309584124,0.6399555041928322,0.5195261033074017,4.952560024162098,0.010237146277782359,1104.6188719287525
95,22,-0.42701481521667084,0.5665925088768715,0.010276896477696956,0.9878359036314408,0.5237146277738022,0.34872957318869124,0.639955505326123,0.5195261033076242,4.952560024162619,0.010237146277738021,1104.6188719566073
95,23,-0.4270148152167419,0.5665925083759733,0.010276896477435564,0.9878359036305471,0.5237146277299034,0.34872957331250076,0.6399555050255841,0.5195261033071276,4.952560024159133,0.010237146277299033,1104.6188719937502
95,24,-0.42701481521668133,0.5665925075325414,0.0102768964778113,0.9878359036310765,0.5237146277763152,0.34872957317271575,0.6399555045195249,0.5195261033078414,4.9525600241611984,0.010237146277763152,1104.6188719518148
95,25,-0.427014815216882,0.5665925057931063,0.010276896477277423,0.9878359036280742,0.5237146277680826,0.3487295733110986,0.6399555034758638,0.5195261033068271,4.95256002414949,0.010237146277680825,1104.6188719933295
95,26,-0.2886091688895698,0.6444475355128858,0.5,1.0,0.015,1.0,0.6866685213077315,1.45,5.0,0.00515,1300.0
95,27,-0.4270148152168406,0.5665925069880535,0.010276896477579848,0.9878359036313071,0.523714627778236,0.34872957309584124,0.6399555041928322,0.5195261033074017,4.952560024162098,0.010237146277782359,1104.6188719287525
95,28,-0.24431831987950045,0.49095525098059645,0.5,1.0,0.015,1.0,0.5945731505883579,1.45,5.0,0.00515,1300.0
95,29,-0.4270148152166795,0.5665925064652142,0.01027689647771481,0.9878359036296966,0.5237146277497553,0.3487295732701196,0.6399555038791286,0.5195261033076581,4.952560024155817,0.010237146277497552,1104.618871981036
95,30,-0.42701481521681645,0.5665925066237183,0.010276896477351484,0.9878359036294726,0.5237146277424771,0.34872957325091136,0.6399555039742311,0.5195261033069678,4.952560024154943,0.01023714627742477,1104.6188719752734
95,31,-0.4270148152168094,0.5665925074945767,0.010276896477555274,0.9878359036306439,0.5237146277601524,0.34872957326976517,0.639955504496746,0.519526103307355,4.952560024159512,0.010237146277601524,1104.6188719809295
95,32,-0.26907753809534635,0.570571925221588,0.5,1.0,0.015,1.0,0.6423431551329528,1.45,5.0,0.00515,1300.0
95,33,-0.4270148152168461,0.5665925082241978,0.010276896477550753,0.9878359036312773,0.523714627771331,0.34872957327167603,0.6399555049345187,0.5195261033073464,4.952560024161981,0.01023714627771331,1104.6188719815027
95,34,-0.4270148152164784,0.5665925089179074,0.01027689647779617,0.9878359036308083,0.5237146277269931,0.34872957326838316,0.6399555053507444,0.5195261033078127,4.952560024160153,0.01023714627726993,1104.618871980515
95,35,-0.4270148152166409,0.5665925068174746,0.010276896477792381,0.9878359036309872,0.5237146277141093,0.34872957324271325,0.6399555040904849,0.5195261033078056,4.952560024160849,0.010237146277141092,1104.618871972814
95,36,-0.42701481521656154,0.5665925073868852,0.01027689647788297,0.9878359036309887,0.5237146277403579,0.3487295731829048,0.6399555044321311,0.5195261033079777,4.9525600241608565,0.010237146277403578,1104.6188719548713
