run_dir,best_objective,final_iteration,first_success_iteration
output_20250926-071939,0.35646902711298284,99,
output_20250926-072104,0.02997508005197778,99,
output_20250926-072226,0.07563612822013861,99,
output_20250926-072352,0.2501045213305902,99,
output_20250926-072515,0.23655869770310717,99,
output_20250926-072645,0.02582333854871105,99,
output_20250926-072813,0.28393780693051374,99,
output_20250926-072944,0.09139887367060605,99,
output_20250926-073107,0.11935457888255381,99,
output_20250926-073227,0.30435276103428915,99,
output_20250926-073410,0.08748521005331866,99,
output_20250926-073531,0.06737824064372114,99,
output_20250926-073653,0.43481087418499975,99,
output_20250926-073809,0.0819728477483437,99,
output_20250926-073931,0.10287526334501532,99,
output_20250926-074050,0.2414134370666064,99,
output_20250926-074211,0.035494428997116134,99,
output_20250926-074338,0.16570443573347135,99,
output_20250926-074500,0.23943780582609414,99,
output_20250926-074628,0.41759858975139846,99,
output_20250926-074754,0.1606404261794946,99,
output_20250926-074917,0.15788950922527797,99,
output_20250926-075039,0.16244455646198988,99,
output_20250926-075159,0.005386170521528112,99,
output_20250926-075319,0.1258662195637261,99,
output_20250926-075459,0.05770224028219291,99,
output_20250926-075632,0.3457577091842472,99,
output_20250926-075757,0.36799608527653815,99,
output_20250926-075932,0.02109093248411861,99,
output_20250926-080058,0.022462284551950523,99,
output_20250926-080227,0.34111659489411117,99,
output_20250926-080351,0.22719305187785505,99,
output_20250926-080511,0.12278843974633057,99,
output_20250926-080633,0.2144891415274099,99,
output_20250926-080803,0.18227943977987238,99,
output_20250926-080923,0.11863547338484536,99,
output_20250926-081045,0.6481503361367016,99,
output_20250926-081207,0.5857616163154867,99,
output_20250926-081325,0.13494951938444993,99,
output_20250926-081446,0.05867628284105702,99,
output_20250926-081608,0.031023371498473302,99,
output_20250926-081723,0.04732078349496512,99,
output_20250926-081841,0.1012582394109574,99,
output_20250926-082000,0.007635927345460952,99,
output_20250926-082131,0.1813896107478309,99,
output_20250926-082253,0.10396727470712712,99,
output_20250926-082407,0.05989435734589514,99,
output_20250926-082530,0.19801572614956506,99,
output_20250926-082655,0.2368271267492414,99,
output_20250926-082817,0.11419516027413937,99,
output_20250926-082948,0.13285208950319982,99,
output_20250926-083109,0.140327701228176,99,
output_20250926-083233,0.2299674150578287,99,
output_20250926-083357,0.3453479439577131,99,
output_20250926-083520,0.20835875901209377,99,
output_20250926-083644,0.017581680517170083,99,
output_20250926-083802,0.0472092830853128,99,
output_20250926-083918,0.0829160338136023,99,
output_20250926-084042,0.0969211083810718,99,
output_20250926-084210,0.05141628436643554,99,
output_20250926-084333,0.15334281100520203,99,
output_20250926-084457,0.057174339003352156,99,
output_20250926-084616,0.0926693811615704,99,
output_20250926-084740,0.012736869631228137,99,
output_20250926-084928,0.025130167965263114,99,
output_20250926-085045,0.1449515469189253,99,
output_20250926-085212,0.24928521935480655,99,
output_20250926-085335,0.03813561014544436,99,
output_20250926-085506,0.08149488138961729,99,
output_20250926-085644,0.12535005152412118,99,
output_20250926-085804,0.04988048276246377,99,
output_20250926-085922,0.12190775333338222,99,
output_20250926-090047,0.053544695024003934,99,
output_20250926-090233,0.19198685586524653,99,
output_20250926-090356,0.03582667409783873,99,
output_20250926-090521,0.03843046388739017,99,
output_20250926-090642,0.04165984169158894,99,
output_20250926-090800,0.11030839100355172,99,
output_20250926-090922,0.32958167333561106,99,
output_20250926-091048,0.223659662556668,99,
output_20250926-091205,0.07833570109225395,99,
output_20250926-091330,0.3203476533221786,99,
output_20250926-091458,0.08064802998511794,99,
output_20250926-091619,0.028205587022003525,99,
output_20250926-091741,0.1547081927320614,99,
output_20250926-091904,0.07710016698215208,99,
output_20250926-092024,0.3253040523409198,99,
output_20250926-092151,0.3784195871807609,99,
output_20250926-092310,0.06632882726650555,99,
output_20250926-092423,0.012520295427281105,99,
output_20250926-092600,0.17145239266400278,99,
output_20250926-092721,0.25432927870877176,99,
output_20250926-092839,0.12942204795602005,99,
output_20250926-093001,0.02202587078671822,99,
output_20250926-093124,0.05696919989177319,99,
output_20250926-093311,0.11442266067276817,99,
output_20250926-093431,0.28209259271055354,99,
output_20250926-093555,0.1913310419593935,99,
output_20250926-093716,0.04936367115285606,99,
output_20250926-093838,0.40249909970297265,99,
