iteration,candidate_index,objective,phi_n,u_avg_n,ar_n,lt_0_n,lt_1_n,eps_1_n,a_1_n,phi,u_avg,ar,lt_0,lt_1,eps_1,a_1
63,0,-0.44828998562392836,0.713815281734113,0.002735274018106181,0.9998594269580812,0.22861294823944844,0.6275635322562823,0.5965428351825238,0.7000096207314914,0.7282891690404678,0.5051970206344017,4.9994517651365165,0.007286129482394484,0.06137817661281411,0.7280985593503881,680.0038482925966
63,1,-0.44820978205761974,0.713815281734113,0.002735274018106181,0.9993262285021773,0.22861294823944844,0.6275635322562823,0.5965428351825238,0.7000096207314914,0.7282891690404678,0.5051970206344017,4.9973722911584915,0.007286129482394484,0.06137817661281411,0.7280985593503881,680.0038482925966
63,2,-0.44015826403554825,0.7133336834457681,0.02232890002407243,0.9992415409651244,0.23281674815173814,0.6273782456096358,0.606916054541421,0.6649776583143578,0.728000210067461,0.5424249100457377,4.997042009763986,0.0073281674815173815,0.061368912280481795,0.7338038299977815,665.9910633257432
63,3,-0.4482224408824204,0.713815281734113,0.002733082214560509,0.999397334579237,0.23545380155358667,0.6288999396243773,0.6292261253708166,0.6661757558668937,0.7282891690404678,0.505192856207665,4.997649604859024,0.007354538015535867,0.061444996981218865,0.7460743689539491,666.4703023467575
63,4,0.0,0.7134231290006985,-0.12192834206316212,0.9993326712474704,0.266602097020648,0.6282744229673425,0.6009250206246266,0.6461266630287601,0.7280538774004192,0.268336150079992,4.997397417865134,0.00766602097020648,0.06141372114836712,0.7305087613435446,658.450665211504
63,5,-0.44805657218996114,0.7137642641717146,0.002747938128507266,0.9993123837843763,0.2671676589008857,0.6335879643003962,0.5685604407906196,0.7649365596725995,0.7282585585030288,0.5052210824441639,4.997318296759067,0.007671676589008856,0.06167939821501981,0.7127082424348408,705.9746238690398
63,6,-0.44550811473812607,0.7179714070432912,0.002779706968205998,0.9829477496488702,0.243560067274265,0.6277602186448659,0.5746552342833705,0.6935274374159417,0.7307828442259747,0.5052814432395913,4.933496223630594,0.0074356006727426495,0.061388010932243296,0.7160603788558537,677.4109749663767
63,7,-0.44787563991720486,0.713878654091784,0.002759108629982876,0.9981250708273182,0.17459482056990422,0.631163538945642,0.5349044438832652,0.6592638994114002,0.7283271924550705,0.5052423063969674,4.992687776226541,0.006745948205699042,0.0615581769472821,0.6941974441357959,663.7055597645601
63,8,-0.4479200985790615,0.7153654334321077,0.002754259688066328,0.9977263298349631,0.19774725936751308,0.6299292411047012,0.6010601647575111,0.6669212961892528,0.7292192600592646,0.505233093407326,4.991132686356356,0.00697747259367513,0.06149646205523506,0.7305830906166311,666.7685184757011
63,9,-0.4387315852907867,0.713294432184351,0.002751061390573641,0.939088754668849,0.2298561064152851,0.6035871389063475,0.5214988427644751,0.6983914663012804,0.7279766593106106,0.5052270166420899,4.762446143208511,0.007298561064152851,0.060179356945317376,0.6868243635204613,679.3565865205121
63,10,-0.4457465225126939,0.7163038923878627,0.002738626493835013,0.9993943434902339,0.2293028267819351,0.4868887870370174,0.5583347027613123,0.6667970169058908,0.7297823354327178,0.5052033903382865,4.997637939611913,0.00729302826781935,0.05434443935185087,0.7070840865187218,666.7188067623563
63,11,-0.44804055544658933,0.7111772923061321,0.0027596516065184194,0.9995014069154252,0.24557164220810096,0.6286811721590194,0.5993225298895584,0.6837722800620575,0.7267063753836793,0.505243338052385,4.998055486970158,0.007455716422081009,0.061434058607950974,0.729627391439257,673.5089120248231
63,12,-0.44081244986201296,0.7121337817042545,0.020287969444595072,0.9995180324965701,0.25382984137121967,0.633971411112299,0.6026352040403092,0.6667771002766334,0.7272802690225527,0.5385471419447306,4.998120326736624,0.007538298413712197,0.06169857055561495,0.73144936222217,666.7108401106534
63,13,-0.4477341734634635,0.7105608231073539,0.0027151310850779993,0.9991200182103485,0.2676944653078906,0.6428971856322916,0.6135700807843416,0.6722386553918,0.7263364938644123,0.5051587490616481,4.996568071020359,0.007676944653078906,0.06214485928161458,0.7374635444313878,668.89546215672
63,14,-0.44619390522752467,0.6834942125065052,0.00273495184192852,0.9993020749688795,0.22905416773848714,0.6296275464595673,0.6049203989792582,0.883325561345562,0.7100965275039032,0.5051964084996642,4.99727809237863,0.0072905416773848715,0.06148137732297836,0.732706219438592,753.3302245382248
63,15,0.0,0.7135264912477398,-0.14949446584666132,0.9996749978036249,0.22078771029375796,0.6276420928780335,0.5981253285498771,0.621219722096725,0.7281158947486439,0.2159605148913435,4.9987324914341364,0.00720787710293758,0.061382104643901675,0.7289689307024324,648.48788883869
63,16,-0.4464570530591398,0.7136387748958576,0.002744043713745728,0.9993262297586479,0.23156093865782346,0.7264402359704724,0.6040483289826581,0.7715576011630276,0.7281832649375146,0.5052136830561169,4.997372296058726,0.0073156093865782345,0.06632201179852362,0.732226580940462,708.623040465211
63,17,-0.4449032431246013,0.7669574347254549,0.002736468425749399,0.9998356049994875,0.2291641630990894,0.61298368430113,0.46069121873321256,0.7079415511163775,0.760174460835273,0.5051992900089238,4.999358859498001,0.007291641630990894,0.0606491842150565,0.6533801703032669,683.1766204465509
63,18,-0.44817230843407113,0.715563831764725,0.0027480047124949056,0.9998081948473782,0.22851973345871787,0.6275151058092618,0.6072876146265669,0.6586928270186152,0.7293382990588351,0.5052212089537403,4.999251959904775,0.0072851973345871785,0.061375755290463095,0.7340081880446118,663.4771308074461
63,19,-0.4481794163127482,0.713815281734113,0.00273876806145815,0.999261306881313,0.2321452387901682,0.6313364284496314,0.6320754085578706,0.6667771002766334,0.7282891690404678,0.5052036593167705,4.997119096837121,0.007321452387901682,0.06156682142248157,0.7476414747068287,666.7108401106534
63,20,-0.4481759453410461,0.713815281734113,0.002745403239230397,0.999261306881313,0.23747289702993638,0.6317742568866553,0.6375231940357546,0.6667771002766334,0.7282891690404678,0.5052162661545377,4.997119096837121,0.007374728970299364,0.06158871284433277,0.750637756719665,666.7108401106534
63,21,-0.4481393587360295,0.7138172543658494,0.002740070605768534,0.999261306881313,0.23790955308670336,0.6333992613972294,0.6292639181720888,0.8741816366626692,0.7282903526195097,0.5052061341509602,4.997119096837121,0.007379095530867033,0.061669963069861465,0.7460951549946488,749.6726546650677
63,22,-0.4479517690092669,0.7138160132722158,0.0027265106174420213,0.9991200182103485,0.2676944653078906,0.6428971856322916,0.6246786398350614,0.6896336955887656,0.7282896079633295,0.5051803701731399,4.996568071020359,0.007676944653078906,0.06214485928161458,0.7435732519092837,675.8534782355063
63,23,0.0,0.7153954797590991,0.002736468425749399,1.0640007113770968,0.23851974707070817,0.6179996304600445,0.46069121873321256,0.7079415511163775,0.7292372878554596,0.5051992900089238,5.249602774370677,0.007385197470707081,0.060899981523002224,0.6533801703032669,683.1766204465509
63,24,-0.4479204996832086,0.718394537483187,0.0027596516065184194,0.9997173644431159,0.2614938782920696,0.6236652260001051,0.5970373349506094,0.6837722800620575,0.7310367224899124,0.505243338052385,4.998897721328152,0.007614938782920695,0.06118326130000526,0.7283705342228352,673.5089120248231
63,25,-0.4473823446693729,0.7006320461614786,0.002735274018106181,0.999504156974557,0.22811220603469543,0.6275635322562823,0.5965428351825238,0.7000096207314914,0.7203792276968872,0.5051970206344017,4.998066212200772,0.007281122060346954,0.06137817661281411,0.7280985593503881,680.0038482925966
63,26,-0.44082575985542005,0.713815281734113,0.002735274018106181,0.950911319758104,0.2284319209059524,0.6275635322562823,0.5965428351825238,0.7387137228972525,0.7282891690404678,0.5051970206344017,4.808554147056606,0.007284319209059524,0.06137817661281411,0.7280985593503881,695.4854891589009
63,27,-0.44819129618164333,0.7134231290006985,0.0027382169850165266,0.9993284358535282,0.25693413010157795,0.6274629386526624,0.6009250206246266,0.6455253186190204,0.7280538774004192,0.5052026122715314,4.99738089982876,0.007569341301015779,0.06137314693263312,0.7305087613435446,658.2101274476081
63,28,-0.4482306449287212,0.713815281734113,0.002735835382395021,0.9994664915940435,0.24202613397870398,0.6275635322562823,0.5965428351825238,0.7000096207314914,0.7282891690404678,0.5051980872265506,4.99791931721677,0.00742026133978704,0.06137817661281411,0.7280985593503881,680.0038482925966
63,29,-0.4266358330618821,0.713815281734113,0.058479663006697394,0.9993262285021773,0.22861294823944844,0.6276375999914201,0.5965428351825238,0.7000096207314914,0.7282891690404678,0.611111359712725,4.9973722911584915,0.007286129482394484,0.061381879999571,0.7280985593503881,680.0038482925966
63,30,-0.4482318738756275,0.7133935172301906,0.0027478717827740208,0.9996749978036249,0.2190267825357363,0.6275680251428957,0.5981253285498771,0.6956736424519385,0.7280361103381144,0.5052209563872706,4.9987324914341364,0.0071902678253573625,0.061378401257144784,0.7289689307024324,678.2694569807754
63,31,-0.4460171769218345,0.738087657825276,0.0027324858802753892,0.9947485329314395,0.2960775241199513,0.6281650762454201,0.5965428351825238,0.7000096207314914,0.7428525946951656,0.5051917231725233,4.979519278432614,0.007960775241199513,0.061408253812271,0.7280985593503881,680.0038482925966
63,32,-0.44709778857605953,0.7005602661101127,0.002717919222908791,0.9991200182103485,0.2676944653078906,0.6422956416431538,0.6135700807843416,0.6896336955887656,0.7203361596660677,0.5051640465235268,4.996568071020359,0.007676944653078906,0.06211478208215769,0.7374635444313878,675.8534782355063
63,33,-0.4482137530898967,0.713815281734113,0.002735274018106181,0.9993262285021773,0.22861294823944844,0.6285201384940747,0.6120788613540886,0.6794068486656331,0.7282891690404678,0.5051970206344017,4.9973722911584915,0.007286129482394484,0.061426006924703735,0.7366433737447486,671.7627394662532
63,34,-0.41099640144485106,0.713815281734113,0.1037310045246914,0.9998594269580812,0.22861294823944844,0.6653581235506376,0.5965428351825238,0.6477310580179844,0.7282891690404678,0.6970889085969136,4.9994517651365165,0.007286129482394484,0.06326790617753189,0.7280985593503881,659.0924232071937
63,35,-0.44793845148152706,0.7137553374284423,0.0027151310850779993,0.9991200182103485,0.2676944653078906,0.6428971856322916,0.6135700807843416,0.6896336955887656,0.7282532024570654,0.5051587490616481,4.996568071020359,0.007676944653078906,0.06214485928161458,0.7374635444313878,675.8534782355063
63,36,-0.44155436996096403,0.8254693151693286,0.0027510610544408854,0.9997270480867093,0.2500027150537999,0.627660764427867,0.5970373349506094,0.6493279179872422,0.7952815891015972,0.5052270160034377,4.998935487538166,0.007500027150537998,0.06138303822139335,0.7283705342228352,659.7311671948969
63,37,-0.4357136625743097,0.7179714070432912,0.002747863753562113,0.9193191346832913,0.2703473158408335,0.6273782566371909,0.5433425074718173,0.6422117302021714,0.7307828442259747,0.505220941131768,4.685344625264836,0.007703473158408335,0.061368912831859544,0.6988383791094995,656.8846920808685
63,38,-0.4481178253767618,0.7158943236824019,0.002736468425749399,0.9998356049994875,0.22966630952194428,0.61298368430113,0.46069121873321256,0.7079415511163775,0.7295365942094412,0.5051992900089238,4.999358859498001,0.007296663095219443,0.0606491842150565,0.6533801703032669,683.1766204465509
63,39,-0.4469533085241517,0.7140603723579422,0.005742042603348955,0.9994145537217894,0.26256035006944994,0.6287074874628165,0.5973556031384197,0.681002515615531,0.7284362234147654,0.510909880946363,4.997716759514979,0.0076256035006945,0.061435374373140825,0.7285455817261308,672.4010062462124
63,40,-0.44529431164079514,0.7137513833402295,0.0027596516065184194,0.9993780204402452,0.2703473158408335,0.4539152650015561,0.6042312611257882,0.6730767783952125,0.7282508300041377,0.505243338052385,4.997574279716956,0.007703473158408335,0.052695763250077805,0.7323271936191835,669.230711358085
63,41,-0.448076775888743,0.7133567678093942,0.0027698613506413035,0.9993059572835832,0.24038041033431715,0.6327579290571649,0.5998731676021728,0.7669472724165205,0.7280140606856366,0.5052627365662185,4.9972932334059745,0.007403804103343171,0.06163789645285824,0.7299302421811951,706.7789089666082
63,42,-0.44817360724556676,0.7133117769601967,0.002740874646727901,0.9992415409651244,0.21013826153571882,0.6275698351293897,0.6050688998363685,0.7803669866378746,0.7279870661761181,0.505207661828783,4.997042009763986,0.007101382615357189,0.061378491756469485,0.7327878949100026,712.1467946551498
63,43,0.0,0.7137738820547843,-0.15153507523853735,0.9035985586347135,0.23085392020053808,0.6274266720566564,0.6131584745430882,0.6503062786532221,0.7282643292328707,0.21208335704677905,4.624034378675383,0.0073085392020053805,0.06137133360283282,0.7372371609986985,660.1225114612889
63,44,-0.4479281241586691,0.7134324057329231,0.0027151310850779993,0.9991883310982309,0.2676944653078906,0.6428971856322916,0.6135700807843416,0.6896336955887656,0.7280594434397539,0.5051587490616481,4.996834491283101,0.007676944653078906,0.06214485928161458,0.7374635444313878,675.8534782355063
63,45,-0.4481708725171242,0.7105954410841271,0.00271883401252437,0.9992308816356341,0.24017476532728943,0.6364090191599111,0.8762179283244329,0.6526239726272657,0.7263572646504763,0.5051657846237964,4.997000438378973,0.007401747653272894,0.06182045095799556,0.8819198605784381,661.0495890509062
